X,Y
-87669.804337728,-880520.115271622
-87669.5526700106,-880534.763170466
-87669.2882930326,-880549.554380848
-87669.0157597148,-880564.212468638
-87668.7363285647,-880578.737224477
-87668.4443820835,-880593.405226007
-87668.1431544776,-880608.078102332
-87667.8389589377,-880622.469015416
-87667.5230809156,-880636.992889171
-87667.1959864589,-880651.653307059
-87666.8639229725,-880666.179897391
-87666.5201100859,-880680.849688681
-87666.1680117208,-880695.524268479
-87665.8115034965,-880710.065005437
-87665.4435401584,-880724.749152181
-87665.0719369423,-880739.299242288
-87664.689765788,-880753.992692736
-87664.3053069102,-880768.551904422
-87663.9115273752,-880783.254524551
-87663.5168420192,-880797.822853426
-87663.1177772948,-880812.396020054
-87662.7154971181,-880826.973439222
-87662.3063893755,-880841.694445846
-87661.8989381295,-880856.280993159
-87661.4858327036,-880871.011254284
-87661.0793750672,-880885.468181598
-87660.6683809955,-880900.068645662
-87660.253309917,-880914.813184495
-87659.8463953956,-880929.284336035
-87659.4362088485,-880943.89937055
-87659.023222046,-880958.658790177
-87658.6194052405,-880973.144691524
-87658.213448127,-880987.774707995
-87657.8060116283,-881002.549221701
-87657.4088279032,-881017.049853795
-87657.0105770666,-881031.694741167
-87656.6192400307,-881046.205373587
-87656.2271840742,-881060.860541007
-87655.8421865585,-881075.381475459
-87655.4530865305,-881090.186949826
-87655.0745664181,-881104.718260019
-87654.695490154,-881119.394314187
-87654.3263262697,-881133.809135144
-87653.956155619,-881148.378401023
-87653.5888435042,-881162.957357191
-87653.2205581121,-881177.681421591
-87652.8582953844,-881192.270858012
-87652.4982566025,-881206.865486575
-87652.1367562642,-881221.605415919
-87651.7805893493,-881236.210433218
-87651.4260264505,-881250.820579806
-87651.0694027642,-881265.576190136
-87650.7173424541,-881280.196571256
-87650.3661368647,-881294.821983373
-87650.0188886262,-881309.31159538
-87649.6652564001,-881324.087647549
-87649.3151010541,-881338.728047925
-87648.9647899058,-881353.373291657
-87648.6140915807,-881368.023355879
-87648.2661935323,-881382.537270945
-87647.9141153247,-881397.196805578
-87647.561074502,-881411.86103114
-87647.2069951638,-881426.526520337
-87646.8519025218,-881441.186417811
-87646.5026160264,-881455.555482036
-87646.1450082698,-881470.210729706
-87645.7858272994,-881484.870382388
-87645.4285592828,-881499.393221814
-87645.066107216,-881514.061463894
-87644.701975365,-881528.733950445
-87644.3397336873,-881543.269339041
-87643.9722492789,-881557.950108827
-87643.6066354932,-881572.493880633
-87643.2395922338,-881587.041362562
-87642.8674471373,-881601.734170005
-87642.497515083,-881616.289436354
-87642.12253775,-881630.989957539
-87641.7498303204,-881645.552728316
-87641.3720977473,-881660.260704765
-87640.9966289431,-881674.830993883
-87640.619969449,-881689.404603731
-87640.2383685737,-881704.123426202
-87639.8593283091,-881718.704107498
-87639.4791300544,-881733.288468289
-87639.0979489361,-881747.875980075
-87638.7157517462,-881762.466836519
-87638.3288023623,-881777.202768629
-87637.9483134375,-881791.658529507
-87637.5593156364,-881806.401039571
-87637.173009718,-881821.005018291
-87636.7855340642,-881835.612544151
-87636.3970121162,-881850.223174487
-87636.0072683755,-881864.837090231
-87635.6161206577,-881879.454420172
-87635.2236064797,-881894.074696528
-87634.829414234,-881908.698283371
-87634.4336191372,-881923.324709189
-87634.0360468646,-881937.95413485
-87633.6402437165,-881952.451220481
-87633.2423498639,-881966.960324827
-87632.8419378046,-881981.483639752
-87632.4314121954,-881996.294508741
-87632.0263899893,-882010.823244194
-87631.6149074196,-882025.496858437
-87631.2045886567,-882040.030899683
-87630.78323245,-882054.852585902
-87630.3669078433,-882069.391828472
-87629.94340919,-882084.076081602
-87629.5163461271,-882098.76309953
-87629.0901500419,-882113.309780489
-87628.6563915082,-882128.001329034
-87628.223084517,-882142.552458611
-87627.7819088014,-882157.248363842
-87627.3366320437,-882171.946301581
-87626.8920007384,-882186.503566322
-87626.4392767597,-882201.205634461
-87625.9869546055,-882215.766825229
-87625.5261832728,-882230.472543158
-87625.0617368966,-882245.180474752
-87624.6025759411,-882259.594091752
-87624.1399908447,-882274.000105943
-87623.6649407259,-882288.685702576
-87623.1906671869,-882303.230586298
-87622.7079298057,-882317.919911612
-87622.2217675528,-882332.610869463
-87621.7366774028,-882347.160942566
-87621.2480976683,-882361.712637829
-87620.7512202195,-882376.408510734
-87620.255266118,-882390.963217843
-87619.75031893,-882405.662093589
-87619.2462965589,-882420.219582473
-87618.7331997058,-882434.921115402
-87618.2206301735,-882449.481287375
-87617.70364141,-882464.042770144
-87617.1821143155,-882478.605541611
-87616.6559299076,-882493.169574619
-87616.1200333991,-882507.87764228
-87615.579107981,-882522.587081585
-87615.0389707535,-882537.154970217
-87614.4941973965,-882551.724179731
-87613.9446951882,-882566.294708216
-87613.3850497012,-882581.009398828
-87612.8255935581,-882595.582613047
-87612.2608782977,-882610.157116796
-87611.6906776622,-882624.732886524
-87611.1147529619,-882639.309861724
-87610.5328352866,-882653.88802942
-87609.9390830061,-882668.610271243
-87609.3445005798,-882683.190867057
-87608.743490829,-882697.77266526
-87608.1359262488,-882712.355646734
-87607.5216425475,-882726.939747137
-87606.9004724688,-882741.524920533
-87606.2722001948,-882756.111128424
-87605.6306214308,-882770.841311164
-87604.993809905,-882785.292390058
-87604.3489153609,-882799.753633996
-87603.6817825401,-882814.514862603
-87603.0128761565,-882829.133371292
-87602.3351314359,-882843.752671769
-87601.6482845824,-882858.372717248
-87600.9521138009,-882872.993485441
-87600.2464582919,-882887.614937669
-87599.5386123433,-882902.093631511
-87598.8137501594,-882916.716460996
-87598.0721593226,-882931.48332436
-87597.3274673513,-882946.107610017
-87596.5728025069,-882960.73265688
-87595.8081196766,-882975.358441362
-87595.0334096326,-882989.984957331
-87594.2486354939,-883004.61222606
-87593.4538107957,-883019.240271124
-87592.6489332006,-883033.869097952
-87591.8340535037,-883048.498723577
-87591.0092042963,-883063.129139164
-87590.1744578552,-883077.760367617
-87589.3384123008,-883092.238943821
-87588.4933870047,-883106.709056429
-87587.631286641,-883121.315020297
-87586.7598376257,-883135.92182214
-87585.888219009,-883150.3862347
-87584.9987140601,-883164.994755414
-87584.1004242888,-883179.604121603
-87583.193496456,-883194.214335412
-87582.2781092059,-883208.825353169
-87581.3544250931,-883223.437173027
-87580.422650874,-883238.049775266
-87579.4829964176,-883252.663191392
-87578.5357286327,-883267.277419672
-87577.5907281505,-883281.749200117
-87576.6290600322,-883296.365196035
-87575.6605991681,-883310.982139819
-87574.6856401551,-883325.60005283
-87573.7044789416,-883340.218987362
-87572.7173854546,-883354.838944696
-87571.7441740532,-883369.173259842
-87570.7461630111,-883383.795313202
-87569.7429748764,-883398.418469969
-87568.7347473671,-883413.042691478
-87567.7215413227,-883427.667976466
-87566.7033643101,-883442.294323065
-87565.6904403527,-883456.778270221
-87564.6624087795,-883471.406667936
-87563.629462334,-883486.036077868
-87562.5916445443,-883500.666515726
-87561.5490497633,-883515.297995953
-87560.5223443059,-883529.643596332
-87559.4705260474,-883544.277094837
-87558.4140986399,-883558.911586795
-87557.3530429066,-883573.547040159
-87556.2979695953,-883588.039894749
-87555.2275910825,-883602.677138945
-87554.1630561075,-883617.172797214
-87553.0923760187,-883631.682141511
-87552.0271300514,-883646.058565173
-87550.9347494367,-883660.726925249
-87549.8368851237,-883675.396025159
-87548.7333236636,-883690.065814602
-87547.6349284308,-883704.592285455
-87546.5301283901,-883719.119677154
-87545.4083243485,-883733.791314821
-87544.2800724852,-883748.463459489
-87543.156540694,-883762.992203678
-87542.0147962125,-883777.665279598
-87540.8769560976,-883792.194882016
-87539.7206917166,-883806.868693557
-87538.568394949,-883821.399111097
-87537.3963955828,-883836.073790697
-87536.2273463133,-883850.604941602
-87535.050382267,-883865.136764921
-87533.8525820493,-883879.812731886
-87532.6455779839,-883894.489032576
-87531.4414007408,-883909.021931035
-87530.2391822984,-883923.405795684
-87529.0163293734,-883937.924623012
-87527.7853080192,-883952.43019126
-87526.5315301986,-883967.079491878
-87525.279418609,-883981.585302021
-87524.0176648034,-883996.091200878
-87522.7324301991,-884010.740854296
-87521.436441202,-884025.390626128
-87520.1553445816,-884039.753313083
-87518.8378008483,-884054.403472917
-87517.50926059,-884069.053903392
-87516.1960517328,-884083.417356572
-87514.8455862036,-884098.068398615
-87513.4839648504,-884112.719759465
-87512.1250459393,-884127.22776085
-87510.7543994427,-884141.736016817
-87509.3736308715,-884156.244504349
-87507.9678844206,-884170.896937741
-87506.5648212936,-884185.40611746
-87505.1519024107,-884199.915715275
-87503.7139331845,-884214.569541529
-87502.2937574309,-884228.936642985
-87500.8346032562,-884243.591784647
-87499.3796588249,-884258.103988774
-87497.8994356179,-884272.760752284
-87496.4230493362,-884287.274736353
-87494.9371766869,-884301.789569448
-87493.4260051849,-884316.449132249
-87491.9345428666,-884330.822254426
-87490.4032408328,-884345.483891316
-87488.8922621231,-884359.859088067
-87487.3412764566,-884374.522914823
-87485.7961948934,-884389.044068746
-87484.2410639945,-884403.566465158
-87482.6772951004,-884418.089985843
-87481.0884304042,-884432.758655072
-87479.5217474815,-884447.141057064
-87477.9461054866,-884461.530858976
-87476.3599176089,-884475.931271867
-87474.7478098804,-884490.489378253
-87473.1103910573,-884505.193403959
-87471.496412505,-884519.610560502
-87469.8580494795,-884534.173149839
-87468.2106154551,-884548.7376503
-87466.5555027162,-884563.303353596
-87464.8916780157,-884577.870936379
-87463.2204747731,-884592.439924039
-87461.5578687266,-884606.866470072
-87459.854341316,-884621.583349815
-87458.1768925963,-884636.013481152
-87456.4757449367,-884650.589806238
-87454.7843120808,-884665.023773985
-87453.0521971969,-884679.748466152
-87451.3475208508,-884694.186511981
-87449.6196117421,-884708.771177518
-87447.8851255656,-884723.357819048
-87446.1450168285,-884737.946877718
-87444.4162766523,-884752.393494364
-87442.6832326573,-884766.832285297
-87440.963188232,-884781.119989871
-87439.187009958,-884795.834094816
-87437.440660145,-884810.262077566
-87435.689498655,-884824.692502585
-87433.9162438772,-884839.269682875
-87432.1558127574,-884853.705172646
-87430.3731442714,-884868.287698828
-87428.5863840112,-884882.872680128
-87426.8129565325,-884897.315902859
-87425.0178020835,-884911.906116929
-87423.2364240281,-884926.354603721
-87421.4514858542,-884940.805774249
-87419.6631859964,-884955.259676357
-87417.8538906914,-884969.860838435
-87416.0593733002,-884984.320354971
-87414.2620016318,-884998.782728466
-87412.443994279,-885013.392558948
-87410.6413006725,-885027.860750973
-87408.8361224259,-885042.331868805
-87407.0285764817,-885056.805934728
-87405.2007267182,-885071.427615367
-87403.3887140121,-885085.907562987
-87401.5746252406,-885100.390412997
-87399.7585612651,-885114.876172246
-87397.9406325469,-885129.364819498
-87396.1209701233,-885143.856392566
-87394.2815396161,-885158.495705895
-87392.4588228822,-885172.993089127
-87390.634802903,-885187.493360313
-87388.8096284916,-885201.996594692
-87386.9834179932,-885216.502773064
-87385.1561551419,-885231.011855864
-87383.327734988,-885245.523788559
-87381.5165075564,-885259.893231547
-87379.685806416,-885274.410644289
-87377.8357402976,-885289.075848378
-87376.0209326935,-885303.456397588
-87374.1855029429,-885317.995920456
-87372.3663093872,-885332.404369292
-87370.5280121647,-885346.963464255
-87368.7079328684,-885361.37941965
-87366.8695035418,-885375.944099876
-87365.0314776547,-885390.511582362
-87363.1941721339,-885405.081890822
-87361.3579376315,-885419.655008087
-87359.541356477,-885434.08502724
-87357.7264307903,-885448.51809018
-87355.8949769445,-885463.09961905
-87354.0655936683,-885477.684019915
-87352.2566629126,-885492.125322721
-87350.4320105974,-885506.715354356
-87348.6099251706,-885521.308148363
-87346.8085316176,-885535.757769002
-87344.9918885023,-885550.356068603
-87343.1782479904,-885564.957104716
-87341.3677503699,-885579.560881797
-87339.5966088585,-885593.875181852
-87337.8116642123,-885608.331176571
-87336.0311100984,-885622.7812088
-87334.2551781033,-885637.22112605
-87332.4647654557,-885651.809449759
-87330.6777080231,-885666.400190924
-87328.929645435,-885680.701446244
-87327.1492020881,-885695.296890863
-87325.3720439454,-885709.894652085
-87323.615732929,-885724.348610824
-87321.8627389617,-885738.804927728
-87320.0950549796,-885753.40939814
-87318.347979259,-885767.86987863
-87316.5863767864,-885782.478624391
-87314.8629119446,-885796.797237007
-87313.1072314586,-885811.410137167
-87311.3546241123,-885826.02510086
-87309.6225256318,-885840.495888745
-87307.8937711091,-885854.96883266
-87306.1506206352,-885869.589903341
-87304.428037866,-885884.066686507
-87302.709145603,-885898.545584982
-87300.9937039552,-885913.026341829
-87299.2650327038,-885927.655453341
-87297.5750356691,-885941.993969293
-87295.8548896339,-885956.627143442
-87294.1392962496,-885971.262400972
-87292.4625433164,-885985.606980907
-87290.7563120058,-886000.246377174
-87289.0718407778,-886014.741380699
-87287.3926704022,-886029.238545453
-87285.7181786502,-886043.737576973
-87284.0321559495,-886058.385146928
-87282.3850210135,-886072.74170915
-87280.7096461861,-886087.393219514
-87279.0563229612,-886101.900085082
-87277.4090899264,-886116.409039697
-87275.7673072061,-886130.919805764
-87274.1320883452,-886145.432693224
-87272.5183490617,-886159.806754864
-87270.8940555982,-886174.338124747
-87269.2916487626,-886188.738395641
-87267.6635060482,-886203.434594795
-87266.0748067914,-886217.83886839
-87264.4608032714,-886232.539135704
-87262.8698971977,-886247.09420558
-87261.286741117,-886261.651666487
-87259.7105207736,-886276.210766642
-87258.1423888289,-886290.772142082
-87256.5814433683,-886305.335277336
-87255.0288913639,-886319.900615255
-87253.4838202844,-886334.467873707
-87251.947616905,-886349.037269442
-87250.4193644842,-886363.608742704
-87248.9007012289,-886378.182313148
-87247.3906958989,-886392.75815234
-87245.8755224178,-886407.483395775
-87244.4004022679,-886421.916300418
-87242.9198665779,-886436.498805508
-87241.4503448733,-886451.083164733
-87240.0066046051,-886465.512473391
-87238.5748183728,-886479.935445409
-87237.2693372049,-886493.139352702
-87235.8306699525,-886507.848877539
-87234.4023651415,-886522.558062286
-87232.9996360656,-886537.122088253
-87231.5795522579,-886551.985545007
-87230.1990470027,-886566.55389085
-87228.8019209171,-886581.421741089
-87227.4442368439,-886595.994392472
-87226.0981874859,-886610.569181515
-87224.7368668612,-886625.443599239
-87223.4149318082,-886640.022701167
-87222.0786246588,-886654.901578475
-87220.7815436711,-886669.485032139
-87219.4833556789,-886684.219879128
-87218.1988164848,-886698.956028214
-87216.9260148491,-886713.695442489
-87215.6791159035,-886728.28753697
-87214.4327279454,-886743.029711866
-87213.1980422642,-886757.776067429
-87211.9890527401,-886772.374665272
-87210.8966686267,-886785.76096479
-87209.7250077711,-886800.221340811
-87208.5425995173,-886814.979027174
-87207.3968307767,-886829.443714365
-87206.2640067017,-886843.910526967
-87205.1215150662,-886858.674771046
-87204.0151395585,-886873.145911
-87202.9104297484,-886887.766849225
-87201.8306196924,-886902.242383097
-87200.7536772855,-886916.867972152
-87199.6894046949,-886931.495735941
-87198.6497817024,-886945.978116615
-87197.6028308484,-886960.758438061
-87196.5905736439,-886975.245547958
-87195.592131299,-886989.735069281
-87194.5972623688,-887004.374870951
-87193.6271378706,-887018.8720122
-87192.670916533,-887033.383277039
-87191.7277391061,-887047.910006286
-87190.8005429284,-887062.440537264
-87189.8700247212,-887077.270193417
-87188.9734836965,-887091.805779629
-87188.0922270892,-887106.343905944
-87187.2170480385,-887121.032828951
-87186.3588385379,-887135.724896705
-87185.5244653645,-887150.271132788
-87184.6970547187,-887164.968533569
-87183.8946340045,-887179.52045221
-87183.1083743426,-887194.075235056
-87182.3313022986,-887208.781495965
-87181.5699398881,-887223.490610454
-87180.8336419929,-887238.054116887
-87180.1142774426,-887252.620602015
-87179.4043755171,-887267.338872791
-87178.7196571261,-887281.91151912
-87178.052384763,-887296.487272218
-87177.4026535599,-887311.066135559
-87176.7709339638,-887325.641739817
-87176.1588378048,-887340.209697607
-87175.5639382649,-887354.769571897
-87174.9870660705,-887369.332713692
-87174.42215583,-887384.047723553
-87173.88218893,-887398.61761906
-87173.360962596,-887413.190915777
-87172.8586649593,-887427.767621856
-87172.3699697133,-887442.496414446
-87171.9063039223,-887457.07999075
-87171.4620415424,-887471.667033212
-87171.0372945197,-887486.257535373
-87170.6321530923,-887500.851539999
-87170.2421454341,-887515.59793078
-87169.8765831893,-887530.199022578
-87169.5307723595,-887544.803621546
-87169.2072504489,-887559.26249441
-87168.9006985626,-887573.873984666
-87168.6138244033,-887588.488925685
-87168.3466367573,-887603.107300977
-87168.0991850349,-887617.729129781
-87167.8715075067,-887632.354403597
-87167.6609449726,-887647.132311881
-87167.4731855977,-887661.764561515
-87167.306273231,-887676.250796655
-87167.1582851717,-887690.889981384
-87167.0304109144,-887705.532652071
-87166.9227015036,-887720.178808022
-87166.835229337,-887734.828467328
-87166.7679116601,-887749.331930326
-87166.7208656183,-887763.988467006
-87166.6942318375,-887778.648426994
-87166.6880628948,-887793.311758477
-87166.7014260448,-887807.828645935
-87166.7361262791,-887822.49863143
-87166.7914735235,-887837.171940352
-87166.8659223071,-887851.698666682
-87166.9621929769,-887866.228838054
-87167.0794658636,-887880.911904929
-87167.2133394426,-887895.306536081
-87167.3700558314,-887909.864969573
-87167.5502776247,-887924.586664598
-87167.7486206487,-887939.160890983
-87167.9706766365,-887953.888838237
-87168.2137156532,-887968.619853517
-87168.4720333789,-887983.05315744
-87168.7562731513,-887997.790115516
-87169.0572094521,-888012.379436757
-87169.3824828338,-888027.122279235
-87169.7282815701,-888041.868028571
-87170.0868470956,-888056.315624943
-87170.4730809249,-888071.067019778
-87170.8746934399,-888085.670623246
-87171.3013110546,-888100.427566895
-87171.7387597919,-888114.885966333
-87172.2051355475,-888129.64818854
-87172.6856162528,-888144.262419922
-87173.1867425128,-888158.878941028
-87173.7056167843,-888173.498169701
-87174.2497086474,-888188.270423908
-87174.7956783057,-888202.580326392
-87175.3644052378,-888217.032719324
-87175.9631661942,-888231.782721281
-87176.5674412198,-888246.233896917
-87177.2021711503,-888260.988297301
-87177.8412363158,-888275.443681505
-87178.5035542325,-888290.051629705
-87179.1906966788,-888304.812280391
-87179.8804981764,-888319.273605238
-87180.6014306979,-888334.038100947
-87181.3237970188,-888348.50308933
-87182.0690981007,-888363.120460455
-87182.8312996745,-888377.739700908
-87183.6078993725,-888392.360538192
-87184.3920669015,-888406.832393978
-87185.2077923706,-888421.607409645
-87186.021551867,-888436.0824945
-87186.8577816045,-888450.709864891
-87187.7093183734,-888465.338877187
-87188.5738736917,-888479.969267029
-87189.4435359395,-888494.450316653
-87190.3449238419,-888509.234433967
-87191.2409641949,-888523.71813487
-87192.1587476394,-888538.35395865
-87193.0900728604,-888552.991103182
-87194.0235303657,-888567.478524878
-87194.9783642962,-888582.118012165
-87195.9355184116,-888596.607743382
-87196.9244613377,-888611.400486045
-87197.9046427358,-888625.892409745
-87198.8959466533,-888640.385343849
-87199.9083219001,-888655.03020127
-87200.9324744978,-888669.676061671
-87201.9667152609,-888684.32276926
-87203.0012037058,-888698.819347585
-87204.0460147207,-888713.316721692
-87205.1230586209,-888728.11693848
-87206.1882882541,-888742.615858639
-87207.2635258973,-888757.115501773
-87208.3483759591,-888771.620034299
-87209.444800643,-888786.135864904
-87210.5524395567,-888800.666571297
-87211.6701546635,-888815.197897585
-87212.8094559189,-888829.880972562
-87213.9476887616,-888844.413483692
-87215.1086964004,-888859.098054813
-87216.2796309061,-888873.782759654
-87217.4495379442,-888888.316662233
-87218.6301824562,-888902.850948441
-87219.821702532,-888917.38558076
-87221.0494292016,-888932.223333054
-87222.2634088028,-888946.758534412
-87223.4887506089,-888961.293952414
-87224.7255349974,-888975.829544961
-87225.9865344706,-888990.516797884
-87227.2467095778,-889005.052640968
-87228.5324439567,-889019.739751158
-87229.8165445696,-889034.275599264
-87231.1258873319,-889048.963071153
-87232.4343963452,-889063.498828637
-87233.7411199405,-889077.874555246
-87235.0590813221,-889092.240094604
-87236.4154624949,-889106.89735987
-87237.7853363472,-889121.554359037
-87239.1530447196,-889136.059982901
-87240.533075077,-889150.565335547
-87241.9254150439,-889165.070356467
-87243.3442311584,-889179.726138912
-87244.7609968517,-889194.230454409
-87246.1896684157,-889208.734354913
-87247.6455877676,-889223.388912452
-87249.0976913383,-889237.89198019
-87250.5611829326,-889252.394622716
-87252.0509493345,-889267.047921592
-87253.5369903429,-889281.549667117
-87255.0341541791,-889296.050931125
-87256.542387359,-889310.551698482
-87258.0616954433,-889325.051919436
-87259.608402964,-889339.702606955
-87261.1654576767,-889354.352749564
-87262.7176524574,-889368.85120136
-87264.280440487,-889383.349005944
-87265.8536671622,-889397.846126176
-87267.4372055873,-889412.342563366
-87269.0308842659,-889426.838302862
-87270.6345514984,-889441.333325519
-87272.2817364635,-889456.129556446
-87273.9050277015,-889470.623071024
-87275.5378509266,-889485.115834158
-87277.1801405191,-889499.607837735
-87278.8318108546,-889514.099064924
-87280.4927874108,-889528.589506238
-87282.1629820525,-889543.079116616
-87283.8595072479,-889557.718840769
-87285.5479189105,-889572.206741454
-87287.2631866483,-889586.844632725
-87288.9690985952,-889601.330768105
-87290.6833445633,-889615.816039715
-87292.4056129138,-889630.300414437
-87294.1356755593,-889644.783885495
-87295.8561854918,-889659.125301983
-87297.6032190083,-889673.626771089
-87299.3593194351,-889688.136663006
-87301.1413621757,-889702.796952398
-87302.9119333856,-889717.304972249
-87304.6895844526,-889731.812041452
-87306.4742289401,-889746.318139968
-87308.2658308549,-889760.823279984
-87310.0643228469,-889775.327420677
-87311.869669954,-889789.830554021
-87313.7004840551,-889804.483761438
-87315.5194812198,-889818.984829587
-87317.3644969244,-889833.635786366
-87319.1970150202,-889848.134653351
-87321.0362375872,-889862.632396984
-87322.8821469115,-889877.12900921
-87324.7347626267,-889891.624458393
-87326.5941099732,-889906.118719218
-87328.4794683999,-889920.763009416
-87330.3721848565,-889935.405524278
-87332.2520389464,-889949.896102733
-87334.11755691,-889964.220540832
-87335.9885791498,-889978.533697824
-87337.885317161,-889992.991369619
-87339.7890289959,-890007.447707621
-87341.6997382598,-890021.90269209
-87343.637767912,-890036.506805489
-87345.582538703,-890051.109608877
-87347.5146750274,-890065.560397789
-87349.4540129061,-890080.009752047
-87351.4005666956,-890094.457660653
-87353.3543473761,-890108.904103236
-87355.3360557917,-890123.499498167
-87357.3042655407,-890137.943001435
-87359.2796083539,-890152.385010672
-87361.2824912668,-890166.975989786
-87363.2720906551,-890181.414978207
-87365.2687093057,-890195.852429275
-87367.29342772,-890210.438689772
-87369.3038107248,-890224.873109814
-87371.3208400783,-890239.305998612
-87373.3443691673,-890253.737384422
-87375.395214574,-890268.317600917
-87377.4314074201,-890282.745955035
-87379.4952073034,-890297.323055506
-87381.543473186,-890311.74842891
-87383.597529374,-890326.172320101
-87385.657187634,-890340.594756178
-87387.7222538538,-890355.015732762
-87389.8356794664,-890369.735691937
-87391.9109501965,-890384.153800902
-87393.9909463365,-890398.570529298
-87396.0755149611,-890412.985883459
-87398.1646198041,-890427.399828283
-87400.2801570959,-890441.962475679
-87402.3997924566,-890456.523823308
-87404.5019159745,-890470.9336452
-87406.6080393213,-890485.342127101
-87408.7401203965,-890499.899299095
-87410.8537932363,-890514.305099356
-87412.9489973382,-890528.560488436
-87415.0938082578,-890543.128167917
-87417.1993177126,-890557.405356517
-87419.3530701932,-890571.985316612
-87421.4874132584,-890586.413466046
-87423.6244967866,-890600.840378693
-87425.7863132881,-890615.416203613
-87427.9507557418,-890629.990990939
-87430.0948843875,-890644.414227784
-87432.2409152401,-890658.836265765
-87434.388721751,-890673.257120662
-87436.5828860329,-890687.977185203
-87438.7336779594,-890702.395658134
-87440.8856362607,-890716.812984969
-87443.0608934101,-890731.379228929
-87445.214330843,-890745.79429929
-87447.3906232354,-890760.358620078
-87449.5446373408,-890774.771593848
-87451.7210332075,-890789.33340464
-87453.8748209836,-890803.744270091
-87456.0282225605,-890818.154117063
-87458.2026117692,-890832.707942014
-87460.3296695664,-890846.950701623
-87462.475827278,-890861.328924439
-87464.6204165785,-890875.706320186
-87466.8077799264,-890890.3824472
-87468.9483865378,-890904.758317768
-87471.0866910142,-890919.133446376
-87473.2446717201,-890933.657536052
-87475.4002254058,-890948.180923752
-87477.530715634,-890962.553814852
-87479.680304787,-890977.075681897
-87481.8047434121,-890991.447197753
-87483.9480720719,-891005.967777927
-87486.0875221351,-891020.487716298
-87488.2012179662,-891034.857395101
-87490.354699896,-891049.525901826
-87492.4597901396,-891063.894567806
-87494.5601927555,-891078.262786193
-87496.6772263809,-891092.780273959
-87498.7892745446,-891107.29743432
-87500.8738438931,-891121.664609556
-87502.9741675487,-891136.181165668
-87505.0689705752,-891150.69750909
-87507.1570329062,-891165.213608793
-87509.2171800699,-891179.579901975
-87511.2920513339,-891194.095704341
-87513.3589806381,-891208.611453667
-87515.3971119601,-891222.97758125
-87517.4693413772,-891237.643135143
-87519.4906823557,-891252.009635361
-87521.5031503677,-891266.376516758
-87523.5480244029,-891281.04325089
-87525.5414556459,-891295.411229963
-87527.5451760091,-891309.929470903
-87529.5392006165,-891324.448271568
-87531.5016910662,-891338.818055615
-87533.4731800234,-891353.338181151
-87535.4340398353,-891367.858944729
-87537.3821891172,-891382.380495857
-87539.2985992974,-891396.753092444
-87541.2240315716,-891411.286422571
-87543.0981687858,-891425.530838335
-87544.9992423754,-891440.084773358
-87546.885264287,-891454.640381265
-87548.7380897531,-891469.046805727
-87550.6145905994,-891483.754575874
-87552.4378007574,-891498.163414296
-87554.283345806,-891512.873716913
-87556.0755065385,-891527.28511499
-87557.8517132692,-891541.697837697
-87559.6480077294,-891556.412210946
-87561.3906332795,-891570.827652459
-87563.1517588696,-891585.544811177
-87564.8590723533,-891599.963095623
-87566.5650612288,-891614.533080397
-87568.2534913041,-891629.104796316
-87569.9211443933,-891643.678075935
-87571.5705639604,-891658.253309956
-87573.1984810641,-891672.830071916
-87574.7903568514,-891687.25847173
-87576.3791260138,-891701.839156607
-87577.9269889134,-891716.25686802
-87579.4546134191,-891730.666587999
-87580.9757265455,-891745.223373359
-87582.4770442265,-891759.781764377
-87583.9553423841,-891774.342011665
-87585.3978826593,-891788.753788754
-87586.8485334096,-891803.467598738
-87588.2479894391,-891817.882866537
-87589.6544967089,-891832.600219909
-87591.0105868231,-891847.018920228
-87592.3727530864,-891861.739702012
-87593.685371054,-891876.161657139
-87595.0031236913,-891890.885660971
-87596.2722405366,-891905.310694541
-87597.5455975176,-891920.037770978
-87598.7711931224,-891934.465757367
-87599.9751227228,-891948.895174318
-87601.1816244214,-891963.626693305
-87602.3413863911,-891978.059008593
-87603.5026392669,-891992.793464546
-87604.617957899,-892007.228647057
-87605.7338422169,-892021.965990843
-87606.8047815547,-892036.403957383
-87607.8754023575,-892051.1440708
-87608.9020399694,-892065.584671002
-87609.927447462,-892080.32743068
-87610.9097685528,-892094.770562397
-87611.8898820912,-892109.515834421
-87612.827727602,-892123.961391985
-87613.7520680956,-892138.55864594
-87614.6553473513,-892153.157002273
-87615.5342057412,-892167.756609275
-87616.3917640791,-892182.35725989
-87617.2246159781,-892196.959122544
-87618.0358561717,-892211.562014709
-87618.8220439573,-892226.166070422
-87619.5863420949,-892240.771109
-87620.3254029043,-892255.3772632
-87621.0424990351,-892269.984338788
-87621.7281710815,-892284.448731518
-87622.3924296595,-892298.923634647
-87623.0373471358,-892313.563031467
-87623.6595872012,-892328.202788898
-87624.2554445258,-892342.843946132
-87624.8281784954,-892357.485556243
-87625.3740047762,-892372.128410669
-87625.8963122227,-892386.771764232
-87626.3913029171,-892401.416167794
-87626.8624568667,-892416.06111501
-87627.3059640422,-892430.706906672
-87627.7253830526,-892445.353288819
-87628.1168598194,-892460.000300134
-87628.4840227656,-892474.647916488
-87628.8229878431,-892489.295972012
-87629.1374326896,-892503.944660823
-87629.4234735582,-892518.593564152
-87629.6848451074,-892533.24314395
-87629.9176595439,-892547.892721853
-87630.1257003144,-892562.542995011
