X,Y
-93400.020231396,-888476.828261098
-93386.6261896471,-888482.688202647
-93373.2339969507,-888488.553811609
-93359.8441132623,-888494.42643296
-93346.4560869538,-888500.304720207
-93333.0703617498,-888506.190000781
-93319.6864791293,-888512.080928245
-93306.3048816472,-888517.978820049
-93292.9251301241,-888523.882318242
-93279.5476750858,-888529.792727267
-93266.1720717719,-888535.708699208
-93252.7987356822,-888541.631522259
-93239.427240701,-888547.559844619
-93226.2516537102,-888553.408564955
-93212.8844417746,-888559.349650932
-93199.5190481769,-888565.29614484
-93186.1558839301,-888571.24926009
-93172.7945081897,-888577.207705325
-93159.435332286,-888583.172678342
-93146.0779242992,-888589.142901642
-93132.7226822485,-888595.119566662
-93119.3691867132,-888601.101408007
-93106.2112200648,-888607.002462043
-93092.6681946946,-888613.0828433
-93079.5139780236,-888618.995053212
-93065.9747534121,-888625.086826461
-93052.824184662,-888631.010012108
-93039.2886832844,-888637.112997727
-93026.141689888,-888643.046993067
-93012.6098245954,-888649.161008091
-92999.4663144849,-888655.105631594
-92986.131142828,-888661.142680559
-92972.7978772933,-888667.185559977
-92959.659432541,-888673.145703775
-92946.1362559143,-888679.286417289
-92933.0010817333,-888685.256750867
-92919.4812351153,-888691.407855357
-92906.349258785,-888697.388193613
-92893.0256697272,-888703.461185911
-92879.7038174497,-888709.539648526
-92866.3833649326,-888715.62248936
-92853.0646217834,-888721.71067169
-92839.7472392945,-888727.803132487
-92826.6244179491,-888733.81217236
-92813.3101692909,-888739.914469945
-92799.9972232463,-888746.020908628
-92786.6858799142,-888752.13240447
-92773.3758316283,-888758.247943801
-92760.067350086,-888764.368436835
-92746.7601183334,-888770.492898715
-92733.6471746499,-888776.533124094
-92720.3428321603,-888782.666704658
-92707.039714893,-888788.80412526
-92693.7380840949,-888794.946251996
-92680.4376280245,-888801.092147405
-92667.3312731176,-888807.15326451
-92653.8407410902,-888813.396820746
-92640.7369003964,-888819.466004092
-92627.4416512655,-888825.628641433
-92614.1474941806,-888831.794832847
-92601.0472554221,-888837.875712227
-92587.5629158217,-888844.139387414
-92574.4650082096,-888850.227892204
-92561.175572344,-888856.409529134
-92547.8874021232,-888862.59536138
-92534.7928624214,-888868.695027192
-92521.3143376082,-888874.977880239
-92508.2220196917,-888881.084876477
-92494.9382027357,-888887.285143463
-92481.6555844676,-888893.489432186
-92468.5664582035,-888899.607137673
-92455.0934403163,-888905.908384822
-92442.0064112483,-888912.033068943
-92428.7278940481,-888918.251115799
-92415.4505096658,-888924.472990108
-92402.3664828492,-888930.607868895
-92389.0909930956,-888936.83616529
-92375.816597131,-888943.068185424
-92362.5430885105,-888949.303205837
-92349.270665848,-888955.541895922
-92336.1914958836,-888961.693225568
-92322.920900679,-888967.938097383
-92309.6513666756,-888974.186549302
-92296.3826921921,-888980.437881731
-92283.3072845407,-888986.601903093
-92270.0405717699,-888992.859876876
-92256.7746854071,-888999.120653083
-92243.7020011072,-889005.293896492
-92230.2457314205,-889011.651828235
-92217.1748078461,-889017.831107315
-92204.1047513156,-889024.013324722
-92190.651182779,-889030.380415046
-92177.5828656638,-889036.568521748
-92164.3232678486,-889042.850715765
-92151.0644327695,-889049.1355264
-92137.9986257315,-889055.332239066
-92124.549378595,-889061.714111727
-92111.4852112527,-889067.916446877
-92098.4218408906,-889074.12152003
-92084.9750840318,-889080.511937782
-92071.9133101375,-889086.722497528
-92058.8523012246,-889092.935730297
-92045.4079638864,-889099.334463407
-92032.3485437333,-889105.553047074
-92019.0978129715,-889111.865613051
-92005.8479490433,-889118.181139529
-91992.7908308524,-889124.407607416
-91979.5424167266,-889130.728138477
-91966.2948551664,-889137.051568617
-91953.2399967468,-889143.285781127
-91939.9938715255,-889149.614119117
-91926.7485859492,-889155.945305357
-91913.6959610567,-889162.187112205
-91900.4520911126,-889168.52311916
-91887.2090489442,-889174.861956478
-91874.1586254959,-889181.111300122
-91860.9169961964,-889187.454945742
-91847.6762042908,-889193.80141033
-91834.4360910874,-889200.150168723
-91821.3886450664,-889206.409547645
-91808.150113766,-889212.763646886
-91794.9122585157,-889219.120037054
-91781.8670599732,-889225.38692121
-91768.6308316234,-889231.748623545
-91755.3952837931,-889238.112601849
-91742.3523425473,-889244.386957102
-91729.1184064729,-889250.756222008
-91715.8851576822,-889257.127736267
-91702.8444939749,-889263.409484723
-91689.6128553896,-889269.78620878
-91676.3819054803,-889276.165141354
-91663.3434967157,-889282.454146663
-91650.1141393639,-889288.838183106
-91636.8854541555,-889295.224377563
-91623.8492555023,-889301.520492503
-91610.6221200193,-889307.911666942
-91597.3956370928,-889314.304934849
-91584.3615788353,-889320.607927966
-91571.3282055796,-889326.913140347
-91557.9122105976,-889333.406085632
-91544.8802051304,-889339.715713758
-91531.8488472721,-889346.02747824
-91518.4349136501,-889352.527073851
-91505.404898111,-889358.843072064
-91492.3755215197,-889365.16113463
-91478.9635828487,-889371.667150671
-91465.935476913,-889377.989331107
-91452.9079789886,-889384.313514268
-91439.4979457166,-889390.825793658
-91426.4716566283,-889397.154020092
-91413.4459570033,-889403.484229931
-91400.2292739643,-889409.909435786
-91387.0132590565,-889416.336880016
-91373.9893337174,-889422.673041168
-91360.7744333976,-889429.104278339
-91347.5601726751,-889435.537727057
-91334.5379594545,-889441.879778805
-91321.5163057538,-889448.223758212
-91308.1122445268,-889454.756334204
-91295.0917282376,-889461.104224778
-91282.071778954,-889467.454073467
-91268.8609209313,-889473.89922858
-91255.6507830869,-889480.346676469
-91242.632729382,-889486.702692303
-91229.4239006239,-889493.154284876
-91216.215891087,-889499.608444419
-91203.2000623859,-889505.971347855
-91189.993655873,-889512.430248022
-91176.7882692827,-889518.892122757
-91163.7752246296,-889525.263024959
-91150.7632408363,-889531.636865126
-91137.5610345795,-889538.107438737
-91124.360241821,-889544.581735198
-91111.3520614408,-889550.965551651
-91098.1539663796,-889557.446817709
-91084.957630073,-889563.932528467
-91071.9541426566,-889570.32819436
-91058.7611403274,-889576.822134115
-91045.7613467352,-889583.226832959
-91032.5725572588,-889589.73096757
-91019.5769576549,-889596.145717794
-91006.3924311656,-889602.659954831
-90993.4015028014,-889609.085682117
-90980.2222218112,-889615.61216959
-90967.0453216828,-889622.14419154
-90954.0622336962,-889628.588141141
-90940.8912099698,-889635.133770875
-90927.7228196443,-889641.685454244
-90914.7483805099,-889648.149346468
-90901.7769505204,-889654.62013329
-90888.6180818608,-889661.193655293
-90875.4620956416,-889667.773744032
-90862.5001647339,-889674.266165406
-90849.5414721355,-889680.765946137
-90836.2050728342,-889687.464675944
-90823.2530891365,-889693.979637393
-90810.3044699441,-889700.502178691
-90797.1690830532,-889707.128862002
-90784.0368469714,-889713.762614346
-90771.0985883057,-889720.3083994
-90758.1637912266,-889726.861914599
-90744.852190313,-889733.616255956
-90731.9244623931,-889740.185471126
-90719.0002233694,-889746.76243004
-90706.079479646,-889753.347128426
-90692.7823554839,-889760.133554736
-90679.868679553,-889766.733887331
-90666.9584788153,-889773.34188161
-90654.0517480158,-889779.957506061
-90640.7690094177,-889786.775630758
-90627.8692640089,-889793.406598878
-90614.9729329501,-889800.045045239
-90601.8902440799,-889806.788313508
-90588.8113990522,-889813.539975828
-90575.9252915044,-889820.200771755
-90563.0424981897,-889826.868822142
-90549.9734353768,-889833.641898422
-90536.9080773035,-889840.423077996
-90524.0351437407,-889847.112714628
-90511.1654024183,-889853.809349705
-90498.1094575816,-889860.611178973
-90485.0570710868,-889867.420815252
-90472.1967929342,-889874.138245417
-90459.3395802205,-889880.862415978
-90446.2962255012,-889887.691928435
-90433.2562765705,-889894.528946765
-90420.4081435323,-889901.273095037
-90407.562947417,-889908.02370597
-90394.5316680538,-889914.879782831
-90381.6922947283,-889921.643212333
-90368.6671524908,-889928.512840491
-90355.8334648749,-889935.288818194
-90342.8137537149,-889942.170367013
-90329.985649098,-889948.958612548
-90316.9718138173,-889955.853120866
-90304.1491478764,-889962.653349125
-90291.1404765686,-889969.559230156
-90278.3231017477,-889976.3711311
-90265.5082936709,-889983.188698356
-90252.5077516522,-889990.112527867
-90239.5095091762,-889997.041420412
-90226.7022486175,-890003.875649241
-90213.89740577,-890010.715228354
-90200.9068406013,-890017.661077542
-90187.9184720282,-890024.61178076
-90175.1208349117,-890031.467284588
-90162.3255592315,-890038.328005524
-90149.5326463303,-890045.193948663
-90136.3659501777,-890052.267306352
-90123.5778734629,-890059.143923009
-90110.7922163387,-890066.025884985
-90098.0090137076,-890072.913248889
-90084.8524643634,-890080.008919089
-90072.0744222647,-890086.907545006
-90059.2990094668,-890093.811904166
-90046.5262929049,-890100.722130516
-90033.7563546074,-890107.638368149
-90020.6138241451,-890114.764474224
-90007.849808421,-890121.693436038
-89995.0888799597,-890128.62895995
-89982.331139078,-890135.57126056
-89969.3889819204,-890142.622417512
-89956.4507611493,-890149.681782204
-89943.7034773744,-890156.645959562
-89930.9599070357,-890163.617829092
-89918.2201731002,-890170.597620049
-89905.2969170764,-890177.687913522
-89892.3783127944,-890184.787706694
-89879.6509400928,-890191.792757855
-89866.9278588525,-890198.806535402
-89854.0219175004,-890205.932065961
-89841.3077798033,-890212.96394084
-89828.411608864,-890220.109116354
-89815.7067780503,-890227.159626771
-89803.0066485067,-890234.219561889
-89790.1243499355,-890241.392528155
-89777.4338575424,-890248.471741165
-89764.7482316691,-890255.560635852
-89751.8813285779,-890262.764283699
-89739.2055988069,-890269.87288318
-89726.3482517355,-890277.095549974
-89713.682505191,-890284.223998535
-89701.0217701693,-890291.362334632
-89688.1802246567,-890298.616294155
-89675.5295586744,-890305.774566254
-89662.6976972835,-890313.047677759
-89650.0570914842,-890320.225854047
-89637.4214772316,-890327.413861523
-89624.7908508866,-890334.611672494
-89611.9798245088,-890341.925843326
-89599.1733697257,-890349.248974865
-89586.5577498845,-890356.476250023
-89573.9470670279,-890363.713129228
-89561.3412954233,-890370.959556034
-89548.7404101905,-890378.215485029
-89535.7739938173,-890385.694681407
-89523.1829534915,-890392.969697053
-89510.5967302466,-890400.254000543
-89498.0152904495,-890407.547518218
-89485.4386031954,-890414.850175347
-89472.6815400217,-890422.269005036
-89460.1143283968,-890429.589834324
-89447.3673241492,-890437.027881425
-89434.8094631954,-890444.366538003
-89422.2561694873,-890451.713914269
-89409.7074046208,-890459.06993935
-89396.9784460995,-890466.542444463
-89384.4386777248,-890473.915645148
-89371.7192362952,-890481.406295623
-89359.1882831789,-890488.796328084
-89346.6616304415,-890496.194599478
-89334.1392366504,-890503.60103653
-89321.4367795405,-890511.124215733
-89308.9228616813,-890518.546824493
-89296.41308205,-890525.977353581
-89283.723742454,-890533.525588397
-89271.2221922509,-890540.971842446
-89258.7246693049,-890548.425797846
-89246.0472385103,-890555.996762292
-89233.5577506599,-890563.466023732
-89221.0722025671,-890570.942778394
-89208.590560865,-890578.426941978
-89196.1127999856,-890585.918454642
-89183.4556897377,-890593.527970827
-89170.8021107578,-890601.144130995
-89158.3359503314,-890608.657472137
-89145.8735600501,-890616.177859252
-89133.4149166767,-890623.705211401
-89120.9599857769,-890631.239449597
-89108.5087567131,-890638.780491989
-89095.8783676085,-890646.439656063
-89083.2513284166,-890654.10493342
-89070.8111197176,-890661.666068463
-89058.3744938427,-890669.233673616
-89045.9414109008,-890676.807674935
-89033.511838837,-890684.387990343
-89021.085724839,-890691.974553011
-89008.6630199325,-890699.56728614
-88995.878450682,-890707.389705264
-88983.4625391993,-890714.994720072
-88971.0499248445,-890722.605674354
-88958.6405584206,-890730.222474021
-88946.2344078968,-890737.845058058
-88933.8314297087,-890745.473363073
-88921.4315919854,-890753.107317707
-88909.0348439293,-890760.746855154
-88896.2766793097,-890768.616849171
-88883.8860943001,-890776.267526486
-88871.4984869107,-890783.92361248
-88859.1138257015,-890791.585048884
-88846.7320851494,-890799.25178074
-88834.3532132188,-890806.923760492
-88821.9771863152,-890814.600943758
-88809.4218994238,-890822.396031983
-88797.0515436016,-890830.083581436
-88784.5022419941,-890837.889645972
-88772.1374390854,-890845.587396394
-88759.7753653539,-890853.290166481
-88747.4159965997,-890860.997921612
-88735.0593229434,-890868.710628767
-88722.7053333141,-890876.428246951
-88710.1722422938,-890884.264101718
-88697.8235874298,-890891.991534083
-88685.477558382,-890899.723805105
-88673.1341280754,-890907.460870624
-88660.6119746389,-890915.316838534
-88648.2737570545,-890923.063461201
-88635.938102206,-890930.81478835
-88623.6049920983,-890938.570789831
-88611.2744097873,-890946.33143131
-88598.764926391,-890954.210667392
-88586.4393836485,-890961.980570553
-88574.116316263,-890969.755013434
-88561.7957110624,-890977.533963608
-88549.47755119,-890985.317391707
-88536.9808337719,-890993.220058984
-88524.6675123109,-891001.012388875
-88512.3565745592,-891008.809086139
-88500.0479948268,-891016.610116628
-88487.560675979,-891024.530029159
-88475.2568023815,-891032.339675597
-88462.9552360492,-891040.15355631
-88450.655972676,-891047.97162241
-88438.3589931037,-891055.793846115
-88426.0642816186,-891063.620201414
-88413.7718118154,-891071.450663868
-88401.3009743222,-891079.400657359
-88389.0129858952,-891087.23928822
-88376.5464252505,-891095.197080486
-88364.2628477238,-891103.043766137
-88351.9814312011,-891110.894417768
-88339.7021583411,-891118.749003645
-88327.4250393172,-891126.60748735
-88315.1500582934,-891134.469843259
-88302.8771909957,-891142.336067395
-88290.6064214463,-891150.206121585
-88278.3377347892,-891158.079989178
-88266.0711185737,-891165.957635382
-88253.4458819442,-891174.070892627
-88241.1834293972,-891181.956116332
-88228.9229916945,-891189.845034436
-88216.6645541093,-891197.737629947
-88204.4081083902,-891205.633851245
-88192.1536436473,-891213.533649747
-88179.901126789,-891221.437008068
-88167.6505476204,-891229.343887792
-88155.4018842368,-891237.254250071
-88143.1551149473,-891245.168073492
-88130.910223234,-891253.085313639
-88118.667192771,-891261.005946625
-88106.2458984603,-891269.046303494
-88093.8266582776,-891277.090425672
-88081.5890941752,-891285.021081043
-88069.3533027248,-891292.954961795
-88057.1192391321,-891300.892020533
-88044.8868860119,-891308.832218007
-88032.6562185231,-891316.775516286
-88020.4272040965,-891324.721879032
-88008.1998099346,-891332.671262502
-87995.9740292144,-891340.623645724
-87983.749851279,-891348.579008583
-87971.5272683013,-891356.537349106
-87959.1264985104,-891364.615617979
-87946.9071595227,-891372.579971977
-87934.6894659379,-891380.547354265
-87922.4734425823,-891388.517813876
-87910.0795995955,-891396.608866526
-87897.8670609073,-891404.585742507
-87885.656324822,-891412.565921763
-87873.447456972,-891420.549484743
-87861.2405196663,-891428.536544574
-87849.0355760129,-891436.527204237
-87836.8327064422,-891444.52159728
-87824.6320192183,-891452.519835125
-87812.4335935438,-891460.522078367
-87800.0580598023,-891468.646021431
-87787.8644976001,-891476.656802442
-87775.6735107926,-891484.672079317
-87763.485212907,-891492.692031012
-87751.2997315719,-891500.716844609
-87739.1172024877,-891508.746699469
-87726.9377293116,-891516.78177653
-87714.7614271569,-891524.822241196
-87702.588414819,-891532.868267552
-87690.4187859428,-891540.920017564
-87678.0739536153,-891549.09651288
-87665.9114633104,-891557.160265944
-87653.7526355826,-891565.230182266
-87641.5975675812,-891573.306362925
-87629.4463238686,-891581.388927223
-87617.2989782644,-891589.47797037
-87604.9768263088,-891597.692315967
-87592.8375096924,-891605.794657528
-87580.7022672056,-891613.903701421
-87568.5711356319,-891622.019506648
-87556.4441446516,-891630.142142427
-87544.3213307025,-891638.271634933
-87532.2027086086,-891646.408018865
-87520.0882982908,-891654.551318413
-87507.9781089925,-891662.70154402
-87495.8721532436,-891670.858697254
-87483.7704418224,-891679.022773708
-87471.6729711481,-891687.193763028
-87459.5797392558,-891695.371660209
-87447.4907393679,-891703.556451459
-87435.4059652468,-891711.748108772
-87423.3253910286,-891719.946606887
-87411.2490113401,-891728.151906799
-87399.1768065983,-891736.363968224
-87387.1087615212,-891744.582748663
-87375.044834909,-891752.808211401
-87362.8074632581,-891761.161059147
-87350.751766045,-891769.39981389
-87338.7001251381,-891777.645079751
-87326.6525068951,-891785.896809409
-87314.6088790893,-891794.154958381
-87302.3923920274,-891802.541399092
-87290.3567024008,-891810.812304734
-87278.3249074601,-891819.089464684
-87266.2969743253,-891827.372790477
-87254.2728469839,-891835.6622241
-87242.252502842,-891843.957696685
-87230.2358873121,-891852.259127744
-87218.2229739545,-891860.566442043
-87206.2137212001,-891868.879579026
-87194.2080981638,-891877.198474585
-87182.2060802741,-891885.523077717
-87170.207647941,-891893.853353856
-87158.2127855944,-891902.189250846
-87146.2214853823,-891910.530736538
-87134.2337415042,-891918.877791692
-87122.2495497456,-891927.230407319
-87110.2689141849,-891935.588585393
-87098.2918473163,-891943.952339815
-87086.3183764208,-891952.321690535
-87074.3485211176,-891960.696664239
-87062.3823115576,-891969.077301107
-87050.4197767699,-891977.463636153
-87038.4609562044,-891985.855726585
-87026.5058920947,-891994.253634162
-87014.5546447655,-892002.657418762
-87002.6072834387,-892011.067171065
-86990.6638701122,-892019.482978591
-86978.7244606453,-892027.904944518
-86966.7891415475,-892036.333185549
-86954.8579944333,-892044.767803575
-86942.9311008059,-892053.208910827
-86930.8329894686,-892061.780540792
-86918.9148554025,-892070.235043597
-86907.0011684047,-892078.696339938
-86895.091993259,-892087.164526925
-86883.1873798289,-892095.639679012
-86871.2873841371,-892104.121866177
-86859.3920623516,-892112.611162713
-86847.5014541261,-892121.107635926
-86835.6155950806,-892129.611342805
-86823.7345232674,-892138.122331258
-86811.8582730994,-892146.640636132
-86799.9868653123,-892155.166297445
-86788.1203379947,-892163.699347327
-86776.2587084453,-892172.239806395
-86764.402002987,-892180.787691834
-86752.550240647,-892189.343002573
-86740.7034142804,-892197.905742699
-86728.861534106,-892206.475902189
-86717.0246025891,-892215.053464514
-86705.1925945664,-892223.638418557
-86693.3655093367,-892232.230724106
-86681.5433398451,-892240.830349495
-86669.7260644351,-892249.437265552
-86657.9136666208,-892258.051427955
-86646.10611318,-892266.672800372
-86634.3033938881,-892275.301332852
-86622.5054949876,-892283.936966598
-86610.7123747472,-892292.579674541
-86598.9240023766,-892301.229403359
-86587.1403556456,-892309.886090996
-86575.3613975226,-892318.549678836
-86563.7599679904,-892327.092198015
-86551.9902285554,-892335.769318718
-86540.2250780819,-892344.453156344
-86528.4644615827,-892353.143651202
-86516.7083493102,-892361.840738114
-86504.9566977767,-892370.544336504
-86493.2094644279,-892379.254388375
-86481.4666063416,-892387.970826647
-86469.7280775106,-892396.693589131
-86457.993828704,-892405.422607364
-86446.2638224674,-892414.157812598
-86434.538016224,-892422.899148225
-86422.8163535743,-892431.646539684
-86411.2712948489,-892440.271470192
-86399.5577208069,-892449.030685241
-86387.8481600822,-892457.795755985
-86376.142563526,-892466.566618095
-86364.4409015212,-892475.343204934
-86352.7431263519,-892484.125456145
-86341.0491994952,-892492.913312572
-86329.3590782755,-892501.706714898
-86317.6727291239,-892510.505610566
-86305.9901186653,-892519.30993392
-86294.3112129849,-892528.119637626
-86282.635964376,-892536.934678774
-86270.9643438838,-892545.755002388
-86259.2963240968,-892554.580557291
-86247.6318715564,-892563.411299497
-86235.9709751219,-892572.247177276
-86224.3135992627,-892581.08815353
-86212.8308823965,-892589.80379789
-86201.1804026829,-892598.65478461
-86189.5333630364,-892607.510744245
-86177.8897271227,-892616.371639775
-86166.2494867164,-892625.237423308
-86154.6126100672,-892634.108058113
-86142.9790802552,-892642.983507256
-86131.3488639655,-892651.863746508
-86119.7219435357,-892660.748738037
-86108.0982919816,-892669.638449449
-86096.4778955004,-892678.532833951
-86084.8607261045,-892687.431874954
-86073.2467550863,-892696.335537093
-86061.6359633679,-892705.243790679
-86050.0283294916,-892714.156601018
-86038.4238282452,-892723.073940328
-86026.822462701,-892731.99576244
-86015.2242066323,-892740.922038147
-86003.79967291,-892749.721615424
-85992.2074840136,-892758.656651939
-85980.6183093469,-892767.59604365
-85969.2023357489,-892776.407966169
-85957.6190935457,-892785.355891877
-85946.0387922233,-892794.308071172
-85934.4614018247,-892803.26446487
-85922.8869052009,-892812.225040334
-85911.3152868124,-892821.189757549
-85899.7465288918,-892830.158573205
-85888.1806011315,-892839.131453624
-85876.6174745856,-892848.10836489
-85865.0571258511,-892857.089272601
-85853.499530985,-892866.074130936
-85841.9446680583,-892875.062899561
-85830.3925050558,-892884.055533872
-85818.8430133447,-892893.052006951
-85807.2961560043,-892902.052277468
-85795.7519183613,-892911.056299823
-85784.2102863311,-892920.064027048
-85772.8407635479,-892928.942690059
-85761.3042115557,-892937.957674818
-85749.9399072051,-892946.843802559
-85738.408338777,-892955.865898558
-85726.8792522709,-892964.891513122
-85715.3526276635,-892973.920605147
-85703.8284412666,-892982.953136292
-85692.3066573143,-892991.989069954
-85680.7872675053,-893001.02835887
-85669.2702587738,-893010.070943895
-85657.7555961747,-893019.116800683
-85646.2432520007,-893028.165900096
-85634.7331982622,-893037.218200849
-85623.2254110661,-893046.273667494
-85611.7198675586,-893055.332262985
-85600.3855863361,-893064.260503371
-85588.8844420582,-893073.325204773
-85577.3854738662,-893082.392928511
-85565.8886721143,-893091.46363089
-85554.5631488491,-893100.403976468
-85543.0705749016,-893109.480495355
-85531.5800921512,-893118.559890798
-85520.0916723292,-893127.642129441
-85508.6052947554,-893136.727174418
-85497.1209351195,-893145.814981747
-85485.6385577596,-893154.905526996
-85474.1581365095,-893163.998773294
-85462.6796503191,-893173.094685031
-85451.203088816,-893182.193211946
-85439.8970736248,-893191.160338356
-85428.4242705807,-893200.264000953
-85416.9533251005,-893209.37021776
-85405.4842191355,-893218.478946485
-85394.0169494282,-893227.590168196
-85382.5514978116,-893236.703850628
-85371.2565125997,-893245.686021433
-85359.7946210478,-893254.804518272
-85348.3344956818,-893263.92541296
-85336.876127365,-893273.048666645
-85325.4195160104,-893282.174246325
-85313.9646210046,-893291.302132256
-85302.5114205951,-893300.432302869
-85291.059898697,-893309.564731358
-85279.7783219428,-893318.564919496
-85268.3300832271,-893327.70174162
-85256.8834702388,-893336.840740168
-85245.4384669147,-893345.981891155
-85233.9950383619,-893355.125170811
-85222.5531778801,-893364.270547064
-85211.2811812577,-893373.283567771
-85199.8423871639,-893382.433035361
-85188.4051038259,-893391.584528491
-85176.9693126862,-893400.738016847
-85165.5349806504,-893409.893479539
-85154.1020863283,-893419.050883282
-85142.6706072676,-893428.210196219
-85131.4085312352,-893437.236557434
-85119.9798040208,-893446.399588172
-85108.552421305,-893455.564451934
-85097.1263782205,-893464.731112972
-85085.7016599634,-893473.899549052
-85074.2782490979,-893483.069742179
-85062.8561363418,-893492.241662785
-85051.6033043519,-893501.280463233
-85040.1836920772,-893510.455742405
-85028.7653125556,-893519.632670652
-85017.3481540919,-893528.811217802
-85005.9321892967,-893537.991354576
-84994.5174023665,-893547.173056196
-84983.2715579759,-893556.221150621
-84971.8590624048,-893565.405877318
-84960.4476811469,-893574.59208928
-84949.0373861796,-893583.779761476
-84937.6281597512,-893592.968864311
-84926.2199772765,-893602.159368681
-84914.8128130284,-893611.35124402
-84903.5744271307,-893620.409326751
-84892.1692041343,-893629.603833169
-84880.7649285911,-893638.799600085
-84869.3615691967,-893647.996601539
-84857.9591077281,-893657.194801648
-84846.5574934384,-893666.394178807
-84835.3243124181,-893675.459328026
-84823.924305061,-893684.660940588
-84812.5250865487,-893693.863623186
-84801.1266258257,-893703.067356394
-84789.7289041709,-893712.272110092
-84778.3318920607,-893721.477859496
-84766.9355682959,-893730.684572568
-84755.7075521069,-893739.756840957
-84744.3125762978,-893748.965367008
-84732.9182410239,-893758.174789353
-84721.5245308501,-893767.385080996
-84710.1314345176,-893776.596219605
-84698.9064402266,-893785.672665473
-84687.514522266,-893794.885428673
-84676.1231776441,-893804.098988517
-84664.7323940815,-893813.313330083
-84653.3421497755,-893822.528448264
-84641.952446616,-893831.744314705
-84630.563265091,-893840.96093057
-84619.342101548,-893850.042759783
-84607.953919075,-893859.260816011
-84596.5662194111,-893868.479582423
-84585.1789698534,-893877.699057338
-84573.7921640759,-893886.919226958
-84562.5732041138,-893896.004436332
-84551.1872260671,-893905.225946593
-84539.8016466313,-893914.448120369
-84528.4164572566,-893923.670946418
-84517.0316607107,-893932.894413672
-84505.6472375777,-893942.118506849
-84494.263198382,-893951.343217071
-84482.8795423667,-893960.568524443
-84471.6636749003,-893969.658785488
-84460.2807671176,-893978.885267704
-84448.8982506176,-893988.11232126
-84437.6834954248,-893997.204191736
-84426.301776784,-894006.43234304
-84414.920472537,-894015.661035787
-84403.5395882661,-894024.890264215
-84392.1591249992,-894034.120034926
-84380.7790865451,-894043.350342087
-84369.3994745321,-894052.581186271
-84358.0203078405,-894061.812559332
-84346.6415825716,-894071.04446801
-84335.430662538,-894080.141154391
-84324.052835308,-894089.374108208
-84312.6754595254,-894098.607596145
-84301.4658199106,-894107.70578246
-84290.0893600283,-894116.940297839
-84278.7133555334,-894126.175332871
-84267.3377923642,-894135.410893358
-84255.9626720509,-894144.646984244
-84244.5879847853,-894153.88359959
-84233.2137273474,-894163.120744677
-84221.8398915088,-894172.35841321
-84210.6337341868,-894181.460771303
-84199.2606785842,-894190.699468122
-84187.8880022801,-894199.938664758
-84176.515699746,-894209.178334041
-84165.3109559149,-894218.282564964
-84153.9393338497,-894227.523150508
-84142.5680265021,-894236.764169522
-84131.1970224541,-894246.005591125
-84119.8263211431,-894255.247387071
-84108.4558956633,-894264.489531949
-84097.0857342065,-894273.732003456
-84085.7158151796,-894282.97478143
-84074.5133488364,-894292.081927429
-84063.1439016297,-894301.325212892
-84051.7746662766,-894310.568720338
-84040.4056319066,-894319.812422496
-84029.2039522685,-894328.92035021
-84017.8352499059,-894338.164367908
-84006.4666773136,-894347.408501082
-83995.0982206674,-894356.652721094
-83983.7298520659,-894365.89698607
-83972.3615468389,-894375.141275195
-83960.993275617,-894384.385563612
-83949.6250279633,-894393.629824586
-83938.4239372506,-894402.738091744
-83927.055636053,-894411.982236003
-83915.6872819266,-894421.226283832
-83904.3188568692,-894430.470222258
-83893.1175346063,-894439.578097291
-83881.7489124584,-894448.821763764
-83870.3801645307,-894458.065262463
-83859.0112851624,-894467.308576366
-83847.6422623244,-894476.551701381
-83836.2730885381,-894485.794591081
-83824.9037380526,-894495.037232251
-83813.5342049122,-894504.279615658
-83802.3316818646,-894513.385791308
-83790.9617744027,-894522.627606721
-83779.5916776724,-894531.869119067
-83768.2213826029,-894541.110314069
-83757.018111472,-894550.21531481
-83745.6474140726,-894559.455865593
-83734.2765240666,-894568.696092982
-83722.9054353891,-894577.935968889
-83711.5341453708,-894587.175484576
-83700.1626381563,-894596.414635054
-83688.7909077417,-894605.653418478
-83677.4189446048,-894614.891817946
-83666.2139793493,-894623.993946294
-83654.8415437818,-894633.231541345
-83643.4688405573,-894642.468722921
-83632.0958700169,-894651.705470109
-83620.8898719053,-894660.805991601
-83609.5163069364,-894670.041861751
-83598.1424252137,-894679.277238785
-83586.7682108798,-894688.51213449
-83575.3936486008,-894697.746533781
-83564.0187165395,-894706.980420648
-83552.6433945011,-894716.213772355
-83541.2676721673,-894725.446565562
-83530.0588020537,-894734.542973623
-83518.6822217156,-894743.774572259
-83507.3051832841,-894753.00553045
-83495.9276597755,-894762.235812467
-83484.5496246149,-894771.465367079
-83473.3384352409,-894780.558498922
-83461.9593571008,-894789.786540045
-83450.5797221948,-894799.01376859
-83439.199516821,-894808.24015916
-83427.8187323884,-894817.465689977
-83416.4373490584,-894826.690329967
-83405.0553543947,-894835.91405772
-83393.8401031556,-894845.001182525
-83382.4568648699,-894854.223037462
-83371.0729924796,-894863.443907303
-83359.6884586887,-894872.663793254
-83348.3032704492,-894881.882678925
-83336.9174098452,-894891.100545417
-83325.6983634679,-894900.181908127
-83314.3111466894,-894909.397719369
-83302.9232342258,-894918.612496273
-83291.5346190558,-894927.826227839
-83280.1453018388,-894937.038918442
-83268.7552846688,-894946.250560478
-83257.3645587915,-894955.461143658
