X,Y
-112442.258227556,-919460.877042598
-112429.423994353,-919456.876947208
-112416.588962352,-919452.873794756
-112403.755119868,-919448.865755032
-112390.919496045,-919444.861488632
-112378.080556392,-919440.845761198
-112365.242827907,-919436.827173742
-112352.406935112,-919432.815142868
-112339.570157186,-919428.797771593
-112326.730439774,-919424.774349701
-112313.889174302,-919420.744884502
-112301.049472942,-919416.716243822
-112288.212388748,-919412.685453176
-112275.370642988,-919408.643256842
-112262.529462132,-919404.604073468
-112249.691336345,-919400.560210052
-112236.849073324,-919396.513276972
-112224.009940655,-919392.457456443
-112211.172694489,-919388.407365408
-112198.330407386,-919384.350532814
-112185.485991304,-919380.28208204
-112172.645691257,-919376.221558935
-112159.805676578,-919372.151905316
-112146.961620791,-919368.081378905
-112134.119114706,-919364.01047976
-112121.275269257,-919359.938918664
-112108.433165224,-919355.856345261
-112095.589147489,-919351.774178598
-112082.745340472,-919347.691450626
-112069.898856929,-919343.608882224
-112057.052495977,-919339.526133531
-112044.206105639,-919335.443342652
-112031.358565039,-919331.360720138
-112018.509366947,-919327.274187907
-112005.659813872,-919323.183849536
-111992.809124664,-919319.100816727
-111979.959113135,-919315.012970232
-111967.108753325,-919310.918459967
-111954.256932226,-919306.829225716
-111941.406104729,-919302.739686738
-111928.553623423,-919298.644717302
-111915.700550543,-919294.549899722
-111902.849140855,-919290.454638089
-111889.998113021,-919286.358997707
-111877.142908979,-919282.255982297
-111864.290107728,-919278.165080507
-111851.437861476,-919274.063825714
-111838.584319327,-919269.965433646
-111825.730852431,-919265.860061537
-111812.880120018,-919261.761642788
-111800.02152581,-919257.655830261
-111787.171541693,-919253.558128756
-111774.317314143,-919249.450738246
-111761.462597671,-919245.353546883
-111748.606760163,-919241.245816382
-111735.753778969,-919237.148485812
-111722.898047923,-919233.051489505
-111710.040720497,-919228.955914489
-111697.184444701,-919224.867852128
-111684.326764838,-919220.772728102
-111671.467845746,-919216.689419653
-111658.608457034,-919212.611781899
-111645.747201923,-919208.529058211
-111632.886521875,-919204.454012972
-111620.023771771,-919200.383233745
-111607.161438334,-919196.31956903
-111594.295705926,-919192.256228698
-111581.428592085,-919188.192643021
-111568.560806994,-919184.128987999
-111555.693011539,-919180.071193873
-111542.825598032,-919176.018738145
-111529.956463998,-919171.966268446
-111517.085323275,-919167.913694617
-111504.214816001,-919163.860888424
-111491.344982349,-919159.807831208
-111478.475759447,-919155.763106699
-111465.603835407,-919151.712792319
-111452.733457585,-919147.66831455
-111439.862701597,-919143.616674424
-111426.991601298,-919139.57270729
-111414.121709849,-919135.520274332
-111401.249367752,-919131.476897065
-111388.381701903,-919127.433596773
-111375.509734022,-919123.379707347
-111362.637695429,-919119.336641772
-111349.768239749,-919115.29246949
-111336.898226428,-919111.238838963
-111324.027830675,-919107.195061325
-111311.156228978,-919103.149151501
-111298.28548564,-919099.096324221
-111285.416463329,-919095.052208921
-111272.545418763,-919091.007856279
-111259.672513293,-919086.963559507
-111246.801391005,-919082.918885597
-111233.928184604,-919078.874467071
-111221.055613049,-919074.829883791
-111208.182998437,-919070.78999055
-111195.309917935,-919066.750778682
-111182.43538366,-919062.705692575
-111169.562176385,-919058.666729619
-111156.690735801,-919054.632463897
-111143.815508444,-919050.591365046
-111130.940345152,-919046.553024489
-111118.068077676,-919042.518188689
-111105.194815423,-919038.483613612
-111092.321512744,-919034.448688024
-111079.448505446,-919030.413450941
-111066.575380717,-919026.387239102
-111053.698378747,-919022.35394742
-111040.825988954,-919018.318517703
-111027.948789468,-919014.293457066
-111015.072679342,-919010.26910893
-111002.201931735,-919006.233036941
-110989.329416324,-919002.207896417
-110976.454822217,-918998.1832715
-110963.581028015,-918994.156822752
-110950.707585512,-918990.121539754
-110937.833486134,-918986.094048582
-110924.958502877,-918982.059454678
-110912.08924384,-918978.033297349
-110899.218547657,-918974.003790317
-110886.347176095,-918969.969290956
-110873.477108777,-918965.938644446
-110860.604988208,-918961.904801759
-110847.737005572,-918957.873094999
-110834.868281939,-918953.834216254
-110821.999342127,-918949.795202731
-110809.131332322,-918945.761541655
-110796.264021195,-918941.727572029
-110783.397851129,-918937.681551488
-110770.531337105,-918933.636995872
-110757.664803668,-918929.596868911
-110744.8005967,-918925.556302329
-110731.936250554,-918921.508032354
-110719.071654865,-918917.46418255
-110706.205022087,-918913.414819479
-110693.34016793,-918909.371305078
-110680.476312228,-918905.320531679
-110667.616337039,-918901.2675008
-110654.752998243,-918897.224470534
-110641.889552854,-918893.172041933
-110629.023127895,-918889.11892997
-110616.163148334,-918885.064886168
-110603.301031738,-918881.01131992
-110590.438432482,-918876.957259867
-110577.578571343,-918872.902693475
-110564.716193295,-918868.848279009
-110551.855803007,-918864.793526073
-110538.996836577,-918860.736242354
-110526.135296743,-918856.669886501
-110513.275050149,-918852.606412054
-110500.414798716,-918848.547347332
-110487.555793844,-918844.480339964
-110474.696507963,-918840.409015021
-110461.835777569,-918836.335086184
-110448.976571584,-918832.262415485
-110436.114229074,-918828.183664441
-110423.253346221,-918824.104801482
-110410.395133104,-918820.019261093
-110397.535595475,-918815.9348788
-110384.674555262,-918811.848417293
-110371.815230104,-918807.757147228
-110358.955869975,-918803.65836218
-110346.095048107,-918799.563750849
-110333.23420667,-918795.463775725
-110320.373584768,-918791.360667896
-110307.513355837,-918787.248217382
-110294.653853516,-918783.143171605
-110281.794020257,-918779.029656007
-110268.934238474,-918774.914456818
-110256.073312452,-918770.788603158
-110243.210860876,-918766.662060908
-110230.351042311,-918762.535443616
-110217.490437475,-918758.407574767
-110204.630296088,-918754.267778475
-110191.770538286,-918750.11908264
-110178.910845086,-918745.97823729
-110166.05245352,-918741.825881796
-110153.19251688,-918737.663852762
-110140.334419869,-918733.501455345
-110127.475568354,-918729.335615255
-110114.619795255,-918725.161408324
-110101.761764618,-918720.983345511
-110088.90236781,-918716.797763483
-110076.043238151,-918712.607137877
-110063.185949696,-918708.409637818
-110050.330258194,-918704.212003638
-110037.472270597,-918700.008514653
-110024.614352712,-918695.799256406
-110011.754317061,-918691.583392628
-109998.892858315,-918687.362896592
-109986.031497266,-918683.14995906
-109973.169695544,-918678.925019365
-109960.306478555,-918674.701088386
-109947.439339923,-918670.472057873
-109934.575119601,-918666.23973978
-109921.711516779,-918662.007538625
-109908.844259862,-918657.775315117
-109895.975049212,-918653.54310344
-109883.104535311,-918649.300460139
-109870.232472586,-918645.056917272
-109857.359537644,-918640.82471542
-109844.488818005,-918636.580682065
-109831.609191937,-918632.337552595
-109818.733892424,-918628.093747318
-109805.85518506,-918623.850243382
-109792.973334339,-918619.60724913
-109780.091195719,-918615.361354883
-109767.205418383,-918611.109583252
-109754.320011787,-918606.866162705
-109741.432621715,-918602.622950445
-109728.540565673,-918598.380283763
-109715.649065894,-918594.137099526
-109702.751147437,-918589.894517853
-109689.8536035,-918585.651725588
-109676.953370592,-918581.409298563
-109664.049669671,-918577.17288549
-109651.144807985,-918572.935678308
-109638.240060368,-918568.699591152
-109625.33147777,-918564.461761089
-109612.419921349,-918560.227184279
-109599.507445024,-918555.996498173
-109586.593624329,-918551.76566929
-109573.677978432,-918547.543246124
-109560.757115539,-918543.31554732
-109547.840755482,-918539.09397378
-109534.9157563,-918534.86576948
-109521.992871354,-918530.645032922
-109509.066269986,-918526.426079528
-109496.139001568,-918522.21762267
-109483.211488031,-918517.999250519
-109470.279767834,-918513.780768865
-109457.346244465,-918509.573317306
-109444.412678109,-918505.365699094
-109431.477723338,-918501.156675741
-109418.541821448,-918496.939873119
-109405.602134172,-918492.734707498
-109392.661640282,-918488.536015379
-109379.719305667,-918484.331573098
-109366.776524817,-918480.132201308
-109353.831324372,-918475.928809886
-109340.885141506,-918471.732710184
-109319.702582091,-918464.869785954
-109306.87889385,-918460.705182394
-109294.055473131,-918456.551019756
-109281.228383975,-918452.396747309
-109268.401164419,-918448.242323496
-109255.572636354,-918444.089870781
-109242.743234588,-918439.944457141
-109229.911215084,-918435.790452217
-109217.079051635,-918431.635971235
-109204.244182169,-918427.478636853
-109191.40837226,-918423.316298555
-109178.57329717,-918419.161808538
-109165.737701215,-918415.00357626
-109152.898056335,-918410.837940999
-109140.058951399,-918406.672073893
-109127.218303865,-918402.506229698
-109114.377931979,-918398.340373346
-109101.536665965,-918394.169432141
-109088.694027633,-918389.992103301
-109075.850801069,-918385.814688424
-109063.006076613,-918381.637280484
-109050.161194145,-918377.453849273
-109037.314075621,-918373.265372217
-109024.465936593,-918369.076656322
-109011.618928103,-918364.887639493
-108998.769548086,-918360.698741505
-108985.920486416,-918356.50252985
-108973.068503835,-918352.302529406
-108960.216851255,-918348.110110042
-108947.364318642,-918343.904565572
-108934.505990255,-918339.70190687
-108921.650680474,-918335.501848902
-108908.793677698,-918331.2926088
-108895.933332417,-918327.081260266
-108883.073895023,-918322.869629491
-108870.212020187,-918318.65813513
-108857.353611849,-918314.446443108
-108844.488935132,-918310.234991962
-108831.623714843,-918306.023392121
-108818.755817389,-918301.801183945
-108805.890777759,-918297.588969119
-108793.022332348,-918293.36680326
-108780.152729293,-918289.154476907
-108767.283305365,-918284.932180568
-108754.410880608,-918280.719351101
-108741.540092404,-918276.496102876
-108728.666959704,-918272.27490142
-108715.792068051,-918268.061099235
-108702.919344984,-918263.837521763
-108690.042097009,-918259.614328258
-108677.163784981,-918255.391193254
-108664.289431137,-918251.167648183
-108651.41185948,-918246.943988584
-108638.530917147,-918242.720575088
-108625.650621437,-918238.496909581
-108612.77075603,-918234.273187203
-108599.888107341,-918230.049552041
-108587.004409351,-918225.82580689
-108574.120829089,-918221.601877276
-108561.235925498,-918217.377941605
-108548.35132533,-918213.154010382
-108535.466233389,-918208.929993382
-108522.5782426,-918204.705920585
-108509.691292419,-918200.481572853
-108496.803375945,-918196.257165907
-108483.916469357,-918192.03928919
-108471.029906566,-918187.818982818
-108458.140536663,-918183.594262615
-108445.248776893,-918179.376974582
-108432.358920799,-918175.155626124
-108419.469680952,-918170.938544428
-108406.577173714,-918166.724874105
-108393.68632115,-918162.502372652
-108380.793733113,-918158.285654537
-108367.90043756,-918154.071463548
-108355.007818969,-918149.866526222
-108342.113517825,-918145.654026427
-108329.218702849,-918141.449179589
-108316.321357765,-918137.236121165
-108303.423811846,-918133.021613946
-108290.527002975,-918128.817691805
-108277.630979884,-918124.613914856
-108264.730323309,-918120.410499971
-108251.829757,-918116.206914065
-108238.932426035,-918112.00279952
-108226.032852478,-918107.799171162
-108213.130814358,-918103.595261116
-108200.227566948,-918099.392606148
-108187.325648134,-918095.198040423
-108174.424307657,-918090.993622028
-108161.522853013,-918086.789342508
-108148.61663456,-918082.587413901
-108135.710351883,-918078.391666921
-108122.804878327,-918074.187008111
-108109.900045863,-918069.985321353
-108096.993712649,-918065.788610994
-108084.087161448,-918061.583581958
-108071.177829144,-918057.382578683
-108058.268675404,-918053.184629314
-108045.361044393,-918048.979406331
-108032.450366136,-918044.774455307
-108019.53933026,-918040.574031265
-108006.628898146,-918036.374532545
-107993.717705327,-918032.168893955
-107980.806347433,-918027.963329531
-107967.891792389,-918023.757962512
-107954.977941835,-918019.552141093
-107942.064552343,-918015.352554386
-107929.149677558,-918011.151033091
-107916.232991085,-918006.945322936
-107903.316813688,-918002.746497216
-107890.399504871,-917998.543987628
-107877.481353932,-917994.337679977
-107864.561917091,-917990.139364592
-107851.643016219,-917985.936087821
-107838.72235743,-917981.738211517
-107825.798814632,-917977.534315554
-107812.877122057,-917973.336637023
-107799.953423189,-917969.14121276
-107787.028731776,-917964.946108254
-107774.103512893,-917960.74076358
-107761.17803278,-917956.54390321
-107748.249951543,-917952.337991907
-107735.321437188,-917948.141673706
-107722.393992297,-917943.946071198
-107709.466013397,-917939.738919758
-107696.533475131,-917935.532393164
-107683.605390382,-917931.335318598
-107670.675763399,-917927.127743422
-107657.741531343,-917922.922081216
-107644.810277942,-917918.724112001
-107631.876822648,-917914.516446152
-107618.944335419,-917910.308509315
-107606.009129746,-917906.100805156
-107593.074053491,-917901.893179984
-107580.140478993,-917897.684865617
-107567.20449944,-917893.476674757
-107554.26598384,-917889.268608535
-107541.331274677,-917885.060071513
-107528.39762891,-917880.851391917
-107515.459746257,-917876.638725962
-107502.521641186,-917872.423015249
-107489.583823934,-917868.214044138
-107476.64431064,-917864.000473616
-107463.705439998,-917859.785373157
-107450.7671172,-917855.575958864
-107437.826568864,-917851.361055436
-107424.886154095,-917847.146171598
-107411.946141984,-917842.93669084
-107399.005417484,-917838.727084546
-107386.06363894,-917834.510625376
-107373.122230942,-917830.296228187
-107360.18043618,-917826.086061551
-107347.239045129,-917821.868564625
-107334.296212323,-917817.654757039
-107321.353952966,-917813.436216995
-107308.412186418,-917809.222337123
-107295.470689649,-917805.002857108
-107282.529926392,-917800.789379721
-107269.583681403,-917796.569695144
-107256.640180589,-917792.347178788
-107243.697657945,-917788.124366203
-107230.756718789,-917783.901215519
-107217.812596096,-917779.67864472
-107204.868808424,-917775.455534572
-107191.926711256,-917771.232007869
-107178.983305655,-917767.008479958
-107166.039929597,-917762.784693049
-107153.096478775,-917758.550378663
-107140.154949801,-917754.325542313
-107127.212308276,-917750.090865611
-107114.269524261,-917745.865334173
-107101.326718923,-917741.629568558
-107088.380891652,-917737.394299428
-107075.437457903,-917733.158220634
-107062.495188405,-917728.921829637
-107049.551745732,-917724.685419206
-107036.608341254,-917720.446281554
-107023.663754705,-917716.198774384
-107010.71761185,-917711.951200025
-106997.772386926,-917707.70309988
-106984.826098748,-917703.454959744
-106971.8814764,-917699.202675428
-106958.935224342,-917694.947457945
-106945.987089543,-917690.694570774
-106933.038030035,-917686.434871346
-106920.088581629,-917682.175043245
-106907.139441996,-917677.915221784
-106894.191419176,-917673.655120888
-106881.24154671,-917669.389096956
-106868.291849546,-917665.123425024
-106855.340344792,-917660.856737395
-106842.39037299,-917656.585001908
-106829.440454992,-917652.313026504
-106816.487932558,-917648.041003393
-106803.537072258,-917643.768621503
-106790.586391367,-917639.496055991
-106777.635995874,-917635.223596864
-106764.685572922,-917630.942703833
-106751.734850119,-917626.666766678
-106738.784430393,-917622.384897213
-106725.835530611,-917618.100070079
-106712.886571499,-917613.815438887
-106699.938465965,-917609.520876525
-106686.989252539,-917605.224362454
-106674.042526299,-917600.937292809
-106661.09542632,-917596.631106375
-106648.147443711,-917592.333555068
-106635.204820799,-917588.035631462
-106622.25976572,-917583.726870009
-106609.316386939,-917579.417227236
-106596.373593157,-917575.096861113
-106583.43319752,-917570.786442422
-106570.493718084,-917566.464857061
-106557.553247843,-917562.14321962
-106544.615648907,-917557.819559866
-106531.677953752,-917553.487899439
-106518.744054248,-917549.163324476
-106505.806755686,-917544.829433064
-106492.873421201,-917540.497474984
-106479.93889156,-917536.168516552
-106467.002866199,-917531.825956913
-106454.07081652,-917527.487770571
-106441.139917839,-917523.144679312
-106428.210118346,-917518.805065455
-106415.278200952,-917514.458170628
-106402.34926355,-917510.110930877
-106389.421024144,-917505.763539886
-106376.494261052,-917501.415547718
-106363.567628033,-917497.067372569
-106350.640346089,-917492.71910962
-106337.713020769,-917488.365242404
-106324.788390737,-917484.011254675
-106311.864672795,-917479.662078979
-106298.941302839,-917475.312700954
-106286.017779109,-917470.963171511
-106273.095348439,-917466.613622076
-106260.173443898,-917462.263741479
-106247.251551595,-917457.906052897
-106234.329648546,-917453.552184193
-106221.411047776,-917449.209261758
-106208.490034937,-917444.861741871
-106195.573265666,-917440.510385778
-106182.659359545,-917436.167191206
-106169.745878823,-917431.826236704
-106156.830098325,-917427.476084995
-106143.91728611,-917423.133426811
-106131.004019185,-917418.801814389
-106118.093639761,-917414.47105258
-106105.182254329,-917410.140255435
-106092.2739344,-917405.808924935
-106079.365328813,-917401.477932848
-106066.458707744,-917397.15715455
-106053.550760115,-917392.836518596
-106040.646163135,-917388.51597822
-106027.743263673,-917384.205681895
-106014.843965647,-917379.895164164
-106001.941583058,-917375.585881919
-105989.0432795,-917371.285738005
-105976.145994726,-917366.985324829
-105963.253004691,-917362.686537518
-105950.359728384,-917358.396894021
-105937.465540951,-917354.109564288
-105924.577474328,-917349.826883046
-105911.687011108,-917345.539311493
-105898.801022504,-917341.262687973
-105885.918223113,-917336.989629748
-105873.034717797,-917332.712775742
-105860.155073157,-917328.442489629
-105847.276078921,-917324.176521392
-105834.402698402,-917319.91659668
-105821.529256848,-917315.656579931
-105808.655784808,-917311.396148591
-105795.787373476,-917307.140558049
-105782.920531384,-917302.890254569
-105770.057047314,-917298.639647427
-105757.197673322,-917294.388346894
-105744.338272281,-917290.143316767
-105731.479154638,-917285.902687067
-105718.621884384,-917281.661697601
-105705.770267031,-917277.420163183
-105692.917106257,-917273.186147498
-105680.065549769,-917268.955220527
-105667.216756506,-917264.723805253
-105654.36976478,-917260.492015616
-105641.52507367,-917256.268822788
-105628.682849552,-917252.047470617
-105615.841237982,-917247.82580211
-105603.003570352,-917243.612963396
-105590.167087322,-917239.391880139
-105577.331327068,-917235.179407005
-105564.499340766,-917230.967225703
-105551.666295571,-917226.754963058
-105538.837658189,-917222.552791978
-105526.010966037,-917218.350703613
-105513.186981077,-917214.148550222
-105500.362257259,-917209.946469539
-105487.539257883,-917205.753853439
-105474.721361259,-917201.55225872
-105461.90459107,-917197.369357575
-105449.08874821,-917193.17662339
-105436.271180673,-917188.983364623
-105423.458525115,-917184.791693599
-105410.646667149,-917180.608860447
-105397.8346668,-917176.425990076
-105385.02695286,-917172.245570839
-105372.221216542,-917168.069616658
-105359.414887488,-917163.888911014
-105346.611866645,-917159.71547436
-105333.808728285,-917155.542032508
-105321.004940208,-917151.368627924
-105308.203258214,-917147.194543982
-105295.403448791,-917143.024793698
-105282.603033619,-917138.85648964
-105269.807504783,-917134.686638015
-105257.01370886,-917130.522439994
-105244.218705286,-917126.357998544
-105231.425461172,-917122.199194438
-105218.63283385,-917118.039110207
-105205.842264213,-917113.880441462
-105193.054531119,-917109.725901724
-105180.26718839,-917105.570984465
-105167.482112343,-917101.415647524
-105154.699407696,-917097.259873213
-105141.916903739,-917093.104211575
-105129.135726019,-917088.956134293
-105116.358859881,-917084.810422625
-105103.583396984,-917080.664392018
-105090.80805893,-917076.518183135
-105078.036296011,-917072.371747592
-105065.264344417,-917068.234264934
-105052.495106779,-917064.098089136
-105039.726464078,-917059.961683578
-105026.95794209,-917055.825098695
-105014.196185987,-917051.698376775
-105001.43416886,-917047.571971761
-104988.669062235,-917043.445663931
-104975.909280683,-917039.307978412
-104963.153728775,-917035.191553689
-104950.397854065,-917031.074652075
-104937.644877278,-917026.947376249
-104924.894847821,-917022.829821524
-104912.146397361,-917018.711922719
-104899.398739528,-917014.593836068
-104886.6546255,-917010.475469891
-104873.910171931,-917006.356630296
-104861.168548006,-917002.239851262
-104848.431823995,-916998.131020146
-104835.694612904,-916994.02220607
-104822.956511736,-916989.913503929
-104810.221641076,-916985.807569212
-104797.490520412,-916981.708668129
-104784.760632478,-916977.609477314
-104772.031227167,-916973.510225235
-104759.30335383,-916969.415347064
-104746.57671674,-916965.326506531
-104733.851159042,-916961.232258663
-104721.127396945,-916957.136943767
-104708.407218746,-916953.052760123
-104686.577167949,-916946.037115496
-104673.6030188,-916941.865923309
-104660.629310459,-916937.702481813
-104647.656569413,-916933.538933607
-104634.685265804,-916929.375124482
-104621.715587903,-916925.210717328
-104608.746692803,-916921.051971295
-104595.778431839,-916916.898519617
-104582.812183427,-916912.744933485
-104569.849291279,-916908.590684036
-104556.888251791,-916904.443772636
-104543.928023375,-916900.291821983
-104530.969026168,-916896.145318825
-104518.010226878,-916891.992253336
-104505.056041339,-916887.84590267
-104492.102748052,-916883.700852337
-104479.15274477,-916879.555260441
-104466.203483765,-916875.398463673
-104453.256648524,-916871.252581138
-104440.311125066,-916867.105973531
-104427.37017695,-916862.958677653
-104414.431360456,-916858.81097527
-104401.499420354,-916854.659659985
-104388.565560701,-916850.503166302
-104375.637400443,-916846.353755778
-104362.711092254,-916842.20395872
-104349.788034762,-916838.053625457
-104336.869266003,-916833.902833391
-104323.954094118,-916829.751492829
-104311.041266107,-916825.5933157
-104298.131453572,-916821.436032263
-104285.223694209,-916817.283126149
-104272.318111001,-916813.122456726
-104259.417442294,-916808.965224668
-104246.51872058,-916804.802174078
-104233.622582905,-916800.644943423
-104220.727507467,-916796.480174994
-104207.839369201,-916792.312972827
-104194.951019905,-916788.155857384
-104182.066288763,-916783.987948756
-104169.181985081,-916779.819435291
-104156.301523494,-916775.651440091
-104143.426185445,-916771.491837482
-104130.551063643,-916767.321788249
-104117.6788147,-916763.151246842
-104104.807570196,-916758.980422323
-104091.940256895,-916754.809124695
-104079.076295555,-916750.637422092
-104066.213581737,-916746.465139314
-104053.352734276,-916742.292477103
-104040.493754844,-916738.119436086
-104027.638033961,-916733.946087065
-104014.785861594,-916729.772141715
-104001.9340542,-916725.590864677
-103989.083783744,-916721.412144557
-103976.234962016,-916717.229227866
-103963.391718749,-916713.050674784
-103950.550099513,-916708.865735555
-103937.706776865,-916704.687520869
-103924.86785819,-916700.500866458
-103912.032498052,-916696.322399298
-103899.198854851,-916692.134254342
-103886.368436198,-916687.944797685
-103873.542247584,-916683.754454543
-103860.713683906,-916679.564219121
-103847.889895773,-916675.371524309
-103835.068119483,-916671.171395679
-103822.249064861,-916666.976789098
-103809.430132263,-916662.773354812
-103796.614843785,-916658.569357068
-103783.80163517,-916654.365106461
-103770.991189304,-916650.160474576
-103758.18461466,-916645.949755565
-103745.378945967,-916641.738282495
-103732.575095159,-916637.525949951
-103719.775800532,-916633.314654072
-103706.97823428,-916629.100465922
-103694.182204568,-916624.881522838
-103681.388603692,-916620.662144482
-103668.600664383,-916616.441962774
-103655.811259857,-916612.222127314
-103643.024556206,-916608.001542185
-103630.240455127,-916603.770318492
-103617.457914708,-916599.54803025
-103604.676055758,-916595.315396636
-103591.899728326,-916591.092710789
-103579.121887792,-916586.858797229
-103566.348432746,-916582.625827584
-103553.574305583,-916578.400535788
-103540.804568607,-916574.165316013
-103528.035496818,-916569.930077028
-103515.269003068,-916565.694069725
-103502.502670767,-916561.457884769
-103489.738632792,-916557.221278458
-103476.97514053,-916552.984633086
-103464.214271457,-916548.747567331
-103451.454959647,-916544.50395032
-103438.69684382,-916540.261052321
-103425.942422734,-916536.015591714
-103413.189132593,-916531.765634423
-103400.438515145,-916527.515057559
-103387.688041081,-916523.264171349
-103374.942463247,-916519.012572307
-103362.198847261,-916514.751200978
-103349.457349522,-916510.497636493
-103336.718791049,-916506.234424363
-103323.981854187,-916501.980589314
-103311.248796169,-916497.715458763
-103298.515997572,-916493.449150007
-103285.784851868,-916489.173656875
-103273.056166384,-916484.905557268
-103260.331011853,-916480.629655612
-103247.606688987,-916476.359770677
-103234.883256633,-916472.081128367
-103222.165572719,-916467.801853528
-103209.450222146,-916463.517560764
-103196.735444978,-916459.230678342
-103184.022686462,-916454.944795339
-103171.313285659,-916450.652418982
-103158.606472212,-916446.359575411
-103145.899333584,-916442.066402333
-103133.195511632,-916437.772705752
-103120.492787727,-916433.471002671
-103107.791383239,-916429.17376542
-103095.092865771,-916424.87040527
-103082.392783365,-916420.555017671
-103069.694735612,-916416.246631763
-103056.998759257,-916411.939637377
-103044.302812416,-916407.622244345
-103031.607659873,-916403.303398643
-103018.912655942,-916398.984362453
-103006.218294253,-916394.66509858
-102993.528052201,-916390.343641559
-102980.835269497,-916386.012794954
-102968.144909132,-916381.681147296
-102955.455975959,-916377.349181477
-102942.766664967,-916373.017103969
-102930.079049776,-916368.684828519
-102917.394946215,-916364.347552624
-102904.709348148,-916360.003125476
-102892.026447199,-916355.658242726
-102879.343852755,-916351.307142608
-102866.6631533,-916346.956995834
-102853.983627222,-916342.604421575
-102841.305298881,-916338.254420894
-102828.626352198,-916333.892348901
-102815.94894074,-916329.53145527
-102803.27579018,-916325.173252837
-102790.601870236,-916320.805275207
-102777.927685365,-916316.435076361
-102765.256674627,-916312.064363261
-102752.584919276,-916307.682736247
-102739.91699632,-916303.311239767
-102727.247326135,-916298.929368041
-102714.580945046,-916294.556093209
-102701.917153652,-916290.172325785
-102689.250230722,-916285.788852877
-102676.586270345,-916281.402251533
-102663.921633326,-916277.010011049
-102651.259906153,-916272.62153663
-102638.598274751,-916268.229619532
-102625.935725405,-916263.840129011
-102613.274616572,-916259.443738851
-102600.613965711,-916255.046899143
-102587.957025018,-916250.649485832
-102575.298540347,-916246.25209241
-102562.641238047,-916241.854684083
-102549.982212164,-916237.457171739
-102537.325276561,-916233.050887888
-102524.668417267,-916228.649944864
-102512.011521453,-916224.242363441
-102499.355664358,-916219.832649323
-102486.700356047,-916215.432571519
-102474.042465311,-916211.023159984
-102461.387395663,-916206.623465569
-102448.73278067,-916202.212626389
-102436.076301235,-916197.802204052
-102423.421842692,-916193.390997753
-102410.766405668,-916188.979742476
-102398.112462073,-916184.568163019
-102385.458928209,-916180.156506004
-102372.805910085,-916175.744808406
-102360.151941423,-916171.332558969
-102347.499875962,-916166.920135766
-102334.847154734,-916162.50254476
-102322.193773925,-916158.084280307
-102309.540468552,-916153.665677896
-102296.887288538,-916149.247837033
-102284.236461243,-916144.827445632
-102271.58483725,-916140.402573456
-102258.932260651,-916135.977950869
-102246.28138912,-916131.552791946
-102233.629943016,-916127.127418646
-102220.979658281,-916122.701759351
-102208.32689742,-916118.276220987
-102195.678143187,-916113.840040893
-102183.026988106,-916109.413427502
-102170.374734932,-916104.976001571
-102157.725503197,-916100.538934509
-102145.073624964,-916096.109683732
-102132.425768327,-916091.663973851
-102119.775608998,-916087.234614832
-102107.125959678,-916082.796010604
-102094.473198867,-916078.357594237
-102081.822626865,-916073.918919964
-102069.173571091,-916069.480046364
-102056.521215236,-916065.041103274
-102043.866717812,-916060.602246169
-102031.213919276,-916056.168865764
-102018.562722789,-916051.734689588
-102005.91048359,-916047.295284351
-101993.25661951,-916042.855714137
-101980.603748795,-916038.4236554
-101967.951718574,-916033.986745747
-101955.298131321,-916029.547018811
-101942.643312249,-916025.107001506
-101929.990937265,-916020.676200526
-101917.336547252,-916016.236973863
-101904.681953504,-916011.796372663
-101892.027986345,-916007.36692592
-101879.37198807,-916002.9261616
-101866.716089811,-915998.486443207
-101854.059760867,-915994.055143224
-101841.402686567,-915989.614109804
-101828.745818866,-915985.175827345
-101816.087774771,-915980.742777242
-101803.431518555,-915976.30108824
-101790.773732788,-915971.859413335
-101778.116697928,-915967.42230334
-101765.458128025,-915962.986971528
-101752.798460499,-915958.545023353
-101740.139815525,-915954.102802355
-101727.48377429,-915949.666713386
-101714.827909591,-915945.228527496
-101702.169681452,-915940.785937457
-101689.510693329,-915936.34312188
-101676.853078472,-915931.899992274
-101664.196035527,-915927.456645637
-101651.537480371,-915923.004165926
-101638.878624568,-915918.569290048
-101626.219117092,-915914.116220286
-101613.560863919,-915909.67179426
-101600.901602487,-915905.217052951
-101588.24293479,-915900.772350194
-101575.583837941,-915896.318137426
-101562.92429824,-915891.871825937
-101550.264574753,-915887.415894417
-101537.606585223,-915882.959731627
-101524.946418425,-915878.503842221
-101512.286479729,-915874.043543441
-101499.626069482,-915869.580008196
-101486.96819946,-915865.123066774
-101474.309239103,-915860.660940311
-101461.650626003,-915856.192542724
-101448.992603404,-915851.723702238
-101436.33546727,-915847.254608319
-101423.677397134,-915842.785458674
-101411.02178945,-915838.31617811
-101398.36698276,-915833.846467358
-101385.708525663,-915829.36809245
-101373.050491088,-915824.886855597
-101360.39540462,-915820.414899919
-101347.743621331,-915815.934251261
-101335.088235454,-915811.452268181
-101322.434280055,-915806.969940886
-101309.777341966,-915802.487784487
-101297.122077149,-915798.004091047
-101284.466735679,-915793.512115012
-101271.812095061,-915789.029231434
-101259.158234538,-915784.543388788
-101246.502302477,-915780.048891359
-101233.847192452,-915775.557961278
-101221.192929279,-915771.070513955
