Lat, Lon, Ice_surf, Ice_base, Distance, X_coord, Y_coord
81.539314,-50.29254,143.054,-768.396,4459.54976,-84688.7318,-914210.958
81.539311,-50.291705,142.84,-768.49,4472.93404,-84675.4387,-914212.517
81.539308,-50.290871,142.6251,-768.5749,4486.30232,-84662.1615,-914214.075
81.539305,-50.290037,142.4156,-768.6644,4499.67059,-84648.8842,-914215.633
81.539302,-50.289202,142.2061,-768.7439,4513.05489,-84635.591,-914217.192
81.539299,-50.288368,141.98,-768.85,4526.42318,-84622.3137,-914218.749
81.539295,-50.287534,141.7672,-768.9328,4539.79458,-84609.0464,-914220.414
81.539292,-50.286699,141.55,-769.03,4553.17889,-84595.7531,-914221.972
81.539288,-50.285865,141.3382,-769.1118,4566.5503,-84582.4858,-914223.637
81.539284,-50.28503,141.1113,-769.2187,4579.93773,-84569.2025,-914225.304
81.53928,-50.284196,140.8808,-769.3292,4593.30915,-84555.9351,-914226.968
